threshold	A	u(A)
8462	1.506547	0.000368
6453	1.507224	0.000368
6790	1.506427	0.000368
8341	1.507623	0.000368
6014	1.507280	0.000368
6148	1.507334	0.000368
8529	1.506689	0.000368
9796	1.506881	0.000368
9283	1.506933	0.000368
7892	1.507452	0.000368
7820	1.506452	0.000368
7705	1.507318	0.000368
5770	1.507494	0.000368
9479	1.506601	0.000368
5833	1.506809	0.000368
9959	1.506962	0.000368
5201	1.507337	0.000368
5639	1.506704	0.000368
7069	1.507250	0.000368
8994	1.507086	0.000368
8634	1.507069	0.000368
5969	1.507197	0.000368
7083	1.507425	0.000368
8278	1.506522	0.000368
8198	1.506355	0.000368
9081	1.506706	0.000368
8722	1.506568	0.000368
7043	1.507198	0.000368
8113	1.507146	0.000368
5765	1.507779	0.000368
9251	1.507019	0.000368
9857	1.507066	0.000368
5798	1.507353	0.000368
8253	1.507155	0.000368
8667	1.507047	0.000368
5308	1.507060	0.000368
7887	1.507159	0.000368
6803	1.507238	0.000368
6371	1.507111	0.000368
7938	1.507281	0.000368
8711	1.506813	0.000368
6009	1.506748	0.000368
7259	1.507469	0.000368
7380	1.507402	0.000368
5471	1.506897	0.000368
9218	1.506630	0.000368
9331	1.507317	0.000368
8297	1.507862	0.000368
8799	1.506210	0.000368
6266	1.507776	0.000368
5825	1.507975	0.000368
7958	1.506758	0.000368
6227	1.506805	0.000368
6406	1.507102	0.000368
6904	1.506883	0.000368
8546	1.506159	0.000368
9425	1.506889	0.000368
9492	1.506739	0.000368
9673	1.507198	0.000368
6838	1.506937	0.000368
9870	1.506562	0.000368
6240	1.506577	0.000368
7297	1.507194	0.000368
9722	1.507849	0.000368
7145	1.507772	0.000368
6606	1.506756	0.000368
8463	1.506518	0.000368
7733	1.506645	0.000368
5197	1.507539	0.000368
6879	1.506830	0.000368
7312	1.507264	0.000368
6130	1.506965	0.000368
5538	1.507200	0.000368
5463	1.507339	0.000368
8354	1.507438	0.000368
8466	1.506899	0.000368
7321	1.507477	0.000368
9832	1.507328	0.000368
9211	1.506957	0.000368
8380	1.506787	0.000368
5216	1.507085	0.000368
6900	1.507214	0.000368
5695	1.507205	0.000368
9588	1.507103	0.000368
8445	1.507484	0.000368
6484	1.506873	0.000368
5365	1.506772	0.000368
8385	1.507423	0.000368
5820	1.507079	0.000368
8059	1.507438	0.000368
6232	1.507033	0.000368
7709	1.506495	0.000368
6833	1.507284	0.000368
5824	1.507577	0.000368
7534	1.506829	0.000368
9497	1.505959	0.000368
9984	1.506338	0.000368
9676	1.507095	0.000368
9471	1.506947	0.000368
6869	1.506671	0.000368
5861	1.507362	0.000368
8712	1.506680	0.000368
5280	1.507268	0.000368
7191	1.507623	0.000368
6975	1.507012	0.000368
5549	1.506993	0.000368
6850	1.506453	0.000368
8225	1.506597	0.000368
8990	1.507064	0.000368
7307	1.506832	0.000368
8346	1.506920	0.000368
9354	1.506862	0.000368
9130	1.506819	0.000368
6116	1.506495	0.000368
5350	1.507319	0.000368
5928	1.506843	0.000368
7157	1.506684	0.000368
8872	1.506511	0.000368
6450	1.507029	0.000368
8359	1.507366	0.000368
6437	1.506855	0.000368
7486	1.507693	0.000368
8505	1.506948	0.000368
9639	1.507288	0.000368
7775	1.506647	0.000368
6581	1.507420	0.000368
9082	1.506779	0.000368
9079	1.507282	0.000368
7066	1.506616	0.000368
7347	1.506800	0.000368
5775	1.507049	0.000368
7699	1.507184	0.000368
5223	1.507363	0.000368
6992	1.507490	0.000368
9421	1.506898	0.000368
8636	1.506581	0.000368
7768	1.507301	0.000368
9593	1.506846	0.000368
5958	1.507230	0.000368
5292	1.507637	0.000368
8492	1.506982	0.000368
6896	1.506775	0.000368
5765	1.507067	0.000368
9535	1.507309	0.000368
8051	1.506533	0.000368
5602	1.507798	0.000368
7273	1.507253	0.000368
8315	1.507195	0.000368
8567	1.507118	0.000368
5558	1.507392	0.000368
7564	1.506557	0.000368
5504	1.507299	0.000368
7476	1.507509	0.000368
9920	1.507626	0.000368
7368	1.506923	0.000368
9674	1.507049	0.000368
9299	1.506698	0.000368
7969	1.506770	0.000368
5332	1.507293	0.000368
9082	1.506699	0.000368
9113	1.506782	0.000368
8958	1.507067	0.000368
9032	1.507571	0.000368
5125	1.507087	0.000368
5248	1.507055	0.000368
7122	1.506884	0.000368
9053	1.506761	0.000368
7524	1.507180	0.000368
8312	1.507446	0.000368
9369	1.506852	0.000368
5615	1.507168	0.000368
5907	1.507810	0.000368
9203	1.507114	0.000368
9640	1.506403	0.000368
8394	1.507314	0.000368
6958	1.506543	0.000368
7134	1.506987	0.000368
5335	1.507015	0.000368
7937	1.507176	0.000368
7194	1.507602	0.000368
6054	1.507035	0.000368
9051	1.506569	0.000368
6560	1.507250	0.000368
5103	1.506809	0.000368
6668	1.507201	0.000368
8266	1.507718	0.000368
7843	1.506317	0.000368
6783	1.507133	0.000368
9636	1.507053	0.000368
9072	1.506911	0.000368
5103	1.507026	0.000368
6753	1.506748	0.000368
6897	1.506439	0.000368
6195	1.507142	0.000368
9848	1.506597	0.000368
5454	1.507265	0.000368
5573	1.507326	0.000368
6204	1.507169	0.000368
9306	1.506931	0.000368
8698	1.506808	0.000368
9192	1.507362	0.000368
9981	1.506232	0.000368
9279	1.507249	0.000368
9149	1.506040	0.000368
9790	1.507284	0.000368
6809	1.506648	0.000368
5216	1.506968	0.000368
7374	1.506777	0.000368
7815	1.507548	0.000368
5235	1.506938	0.000368
7252	1.507122	0.000368
8569	1.507763	0.000368
6651	1.506871	0.000368
9943	1.506501	0.000368
9516	1.507184	0.000368
7762	1.507131	0.000368
8900	1.506999	0.000368
7850	1.506869	0.000368
5822	1.507092	0.000368
8199	1.507309	0.000368
8971	1.507488	0.000368
8622	1.507026	0.000368
9726	1.506819	0.000368
7038	1.507601	0.000368
5462	1.507654	0.000368
5207	1.507126	0.000368
5281	1.506946	0.000368
8745	1.506825	0.000368
8412	1.507175	0.000368
6854	1.507604	0.000368
8383	1.507353	0.000368
6592	1.507381	0.000368
7700	1.507035	0.000368
8628	1.506465	0.000368
6052	1.507111	0.000368
7014	1.507474	0.000368
8170	1.507177	0.000368
5868	1.507252	0.000368
9989	1.507544	0.000368
9675	1.506193	0.000368
8693	1.506226	0.000368
9294	1.507065	0.000368
7084	1.507016	0.000368
9393	1.507563	0.000368
8394	1.506478	0.000368
5027	1.507349	0.000368
9050	1.507223	0.000368
8204	1.506986	0.000368
8389	1.506333	0.000368
7800	1.507318	0.000368
5194	1.506441	0.000368
9834	1.506774	0.000368
8015	1.506793	0.000368
6636	1.507002	0.000368
9597	1.507452	0.000368
6207	1.506890	0.000368
5673	1.506729	0.000368
6245	1.507256	0.000368
5634	1.507434	0.000368
7167	1.507317	0.000368
8045	1.506725	0.000368
8693	1.506896	0.000368
9610	1.506568	0.000368
8052	1.507276	0.000368
8744	1.507259	0.000368
7735	1.506564	0.000368
7732	1.507247	0.000368
6769	1.507157	0.000368
7174	1.507129	0.000368
6062	1.507141	0.000368
5231	1.507815	0.000368
6131	1.507054	0.000368
7872	1.507602	0.000368
7072	1.507400	0.000368
8575	1.507530	0.000368
8277	1.507080	0.000368
7450	1.507053	0.000368
7337	1.506961	0.000368
5764	1.507371	0.000368
6167	1.506456	0.000368
5927	1.507905	0.000368
8605	1.507038	0.000368
9184	1.506811	0.000368
5954	1.507225	0.000368
8436	1.506019	0.000368
9220	1.507232	0.000368
9478	1.507028	0.000368
9424	1.506872	0.000368
5892	1.507679	0.000368
8037	1.507672	0.000368
9730	1.506336	0.000368
5369	1.508146	0.000368
7989	1.506765	0.000368
8326	1.507125	0.000368
8315	1.506987	0.000368
7431	1.507509	0.000368
8322	1.506879	0.000368
6986	1.507077	0.000368
6056	1.507567	0.000368
8154	1.507655	0.000368
5062	1.506576	0.000368
7402	1.507182	0.000368
7866	1.507590	0.000368
7440	1.506682	0.000368
6817	1.506713	0.000368
5680	1.507193	0.000368
9528	1.507110	0.000368
5996	1.507579	0.000368
7140	1.506926	0.000368
9580	1.506658	0.000368
6560	1.507425	0.000368
7494	1.506662	0.000368
8483	1.507212	0.000368
5844	1.506935	0.000368
5724	1.506877	0.000368
5334	1.507669	0.000368
9428	1.506966	0.000368
8437	1.507221	0.000368
8343	1.506859	0.000368
5880	1.507573	0.000368
7446	1.507332	0.000368
6178	1.507510	0.000368
6276	1.507428	0.000368
5758	1.507548	0.000368
5506	1.507521	0.000368
9121	1.507082	0.000368
9605	1.506796	0.000368
5772	1.507125	0.000368
6086	1.506855	0.000368
9956	1.506405	0.000368
5252	1.506755	0.000368
5305	1.506951	0.000368
9274	1.507150	0.000368
6881	1.506827	0.000368
6912	1.506917	0.000368
5519	1.507635	0.000368
8438	1.506777	0.000368
5862	1.507494	0.000368
8870	1.506540	0.000368
5307	1.507445	0.000368
6294	1.507598	0.000368
7623	1.507544	0.000368
6756	1.507335	0.000368
9075	1.507033	0.000368
8625	1.507359	0.000368
9840	1.506864	0.000368
6925	1.507300	0.000368
7844	1.507330	0.000368
5301	1.507113	0.000368
5427	1.506763	0.000368
7678	1.506552	0.000368
6863	1.507270	0.000368
8945	1.507534	0.000368
5694	1.507129	0.000368
6547	1.507361	0.000368
9860	1.507435	0.000368
7625	1.506840	0.000368
5343	1.506853	0.000368
7755	1.507339	0.000368
5609	1.506991	0.000368
7142	1.507399	0.000368
9284	1.506931	0.000368
6318	1.507219	0.000368
8948	1.507033	0.000368
8301	1.507310	0.000368
9650	1.506974	0.000368
6926	1.507162	0.000368
9932	1.506494	0.000368
9822	1.506940	0.000368
7487	1.506865	0.000368
5443	1.507309	0.000368
9250	1.506607	0.000368
6730	1.507172	0.000368
8653	1.506645	0.000368
6267	1.507164	0.000368
6596	1.506994	0.000368
5907	1.507333	0.000368
6505	1.506832	0.000368
7906	1.505950	0.000368
7673	1.506533	0.000368
9076	1.507350	0.000368
8382	1.506997	0.000368
5782	1.507444	0.000368
8491	1.507374	0.000368
7851	1.506902	0.000368
7921	1.506498	0.000368
7690	1.506897	0.000368
8934	1.506754	0.000368
9445	1.506691	0.000368
5254	1.506409	0.000368
5720	1.506985	0.000368
7421	1.506232	0.000368
9782	1.507635	0.000368
7585	1.507140	0.000368
7745	1.507245	0.000368
9132	1.506722	0.000368
8708	1.507277	0.000368
8817	1.506824	0.000368
9306	1.506256	0.000368
9179	1.507218	0.000368
8237	1.506805	0.000368
6679	1.507009	0.000368
6979	1.507040	0.000368
6971	1.507036	0.000368
5089	1.507736	0.000368
8010	1.507087	0.000368
8025	1.506593	0.000368
8186	1.507823	0.000368
7467	1.507083	0.000368
9048	1.507083	0.000368
8181	1.506854	0.000368
5349	1.507525	0.000368
6511	1.507239	0.000368
6577	1.507701	0.000368
7634	1.507093	0.000368
7954	1.506520	0.000368
9392	1.506851	0.000368
8085	1.507670	0.000368
9011	1.507320	0.000368
6340	1.507379	0.000368
8465	1.507181	0.000368
8031	1.507573	0.000368
5269	1.507243	0.000368
8391	1.507207	0.000368
7092	1.506937	0.000368
9279	1.506104	0.000368
6436	1.507511	0.000368
8607	1.507246	0.000368
8640	1.507384	0.000368
6227	1.507231	0.000368
9415	1.506513	0.000368
9198	1.507303	0.000368
7435	1.507004	0.000368
6969	1.506668	0.000368
9821	1.507047	0.000368
7816	1.507043	0.000368
5377	1.507095	0.000368
9082	1.506734	0.000368
5214	1.507753	0.000368
6739	1.506997	0.000368
8679	1.506971	0.000368
7539	1.507601	0.000368
5417	1.506587	0.000368
6006	1.507372	0.000368
9089	1.506226	0.000368
7878	1.506896	0.000368
9523	1.506405	0.000368
8535	1.506884	0.000368
9806	1.506502	0.000368
9824	1.506712	0.000368
7384	1.506717	0.000368
9623	1.507111	0.000368
5293	1.507604	0.000368
9379	1.507130	0.000368
9947	1.507316	0.000368
7467	1.507259	0.000368
7287	1.507255	0.000368
5153	1.508291	0.000368
9073	1.506953	0.000368
7848	1.507009	0.000368
8705	1.506761	0.000368
7666	1.507705	0.000368
6966	1.507188	0.000368
6131	1.506799	0.000368
7662	1.506654	0.000368
6523	1.507149	0.000368
7383	1.506785	0.000368
9695	1.507277	0.000368
8746	1.506951	0.000368
5276	1.506949	0.000368
7928	1.507130	0.000368
8635	1.506980	0.000368
9025	1.506382	0.000368
8181	1.507032	0.000368
7964	1.506867	0.000368
5472	1.507264	0.000368
7239	1.507074	0.000368
5909	1.507069	0.000368
8219	1.507779	0.000368
5983	1.507153	0.000368
9348	1.506808	0.000368
9359	1.507366	0.000368
5180	1.506968	0.000368
8183	1.507044	0.000368
7671	1.507328	0.000368
8106	1.507545	0.000368
6321	1.506885	0.000368
9503	1.506820	0.000368
6123	1.507307	0.000368
5368	1.507011	0.000368
9779	1.507658	0.000368
9711	1.506198	0.000368
6539	1.507363	0.000368
6878	1.507248	0.000368
9200	1.507271	0.000368
8323	1.506866	0.000368
7387	1.506351	0.000368
9509	1.507253	0.000368
6747	1.507152	0.000368
9660	1.507014	0.000368
8938	1.506851	0.000368
6196	1.507697	0.000368
5294	1.507246	0.000368
8063	1.506984	0.000368
8602	1.507145	0.000368
7892	1.506813	0.000368
9111	1.506544	0.000368
6166	1.507057	0.000368
7235	1.507165	0.000368
5441	1.506854	0.000368
5223	1.507188	0.000368
6520	1.507488	0.000368
5932	1.507053	0.000368
5904	1.506788	0.000368
5744	1.506930	0.000368
9473	1.507314	0.000368
5640	1.507164	0.000368
6500	1.507332	0.000368
8767	1.506998	0.000368
9760	1.507451	0.000368
7140	1.507066	0.000368
6472	1.507064	0.000368
6103	1.507311	0.000368
7151	1.506849	0.000368
6051	1.506766	0.000368
8808	1.506755	0.000368
8741	1.506782	0.000368
9781	1.507191	0.000368
6763	1.507656	0.000368
6908	1.506470	0.000368
8456	1.506783	0.000368
7974	1.506726	0.000368
5175	1.508033	0.000368
9137	1.506746	0.000368
7395	1.507273	0.000368
7786	1.507075	0.000368
9751	1.507328	0.000368
5805	1.506944	0.000368
7915	1.506782	0.000368
6508	1.507297	0.000368
8989	1.506800	0.000368
9503	1.506626	0.000368
6120	1.506795	0.000368
5394	1.507280	0.000368
8934	1.507033	0.000368
7067	1.507686	0.000368
7958	1.507146	0.000368
5202	1.507502	0.000368
8105	1.507041	0.000368
9149	1.506657	0.000368
8246	1.506896	0.000368
6375	1.507050	0.000368
7510	1.506536	0.000368
9797	1.507664	0.000368
8559	1.506347	0.000368
5734	1.507740	0.000368
5163	1.506812	0.000368
9374	1.507023	0.000368
8271	1.507313	0.000368
9028	1.507163	0.000368
9128	1.507983	0.000368
8982	1.507180	0.000368
7406	1.506715	0.000368
9504	1.506909	0.000368
6833	1.507415	0.000368
5517	1.506790	0.000368
8545	1.507206	0.000368
8772	1.506864	0.000368
9880	1.506361	0.000368
7851	1.506392	0.000368
9386	1.507566	0.000368
6765	1.507233	0.000368
6004	1.507282	0.000368
5391	1.507283	0.000368
7348	1.506897	0.000368
9380	1.507040	0.000368
6264	1.507141	0.000368
5944	1.507185	0.000368
8105	1.507153	0.000368
7195	1.507329	0.000368
6091	1.507467	0.000368
6635	1.507538	0.000368
8111	1.506636	0.000368
9569	1.507256	0.000368
5388	1.507251	0.000368
8866	1.507273	0.000368
9479	1.507325	0.000368
6858	1.506990	0.000368
9731	1.506927	0.000368
6783	1.507197	0.000368
7051	1.507488	0.000368
5405	1.507465	0.000368
5294	1.507248	0.000368
5269	1.506799	0.000368
9624	1.507071	0.000368
5233	1.507610	0.000368
5078	1.507156	0.000368
6176	1.507699	0.000368
7954	1.507172	0.000368
9143	1.507690	0.000368
8159	1.506637	0.000368
9351	1.506669	0.000368
9799	1.507432	0.000368
9872	1.506528	0.000368
8907	1.506418	0.000368
8457	1.507170	0.000368
6951	1.507430	0.000368
5270	1.507986	0.000368
6509	1.506540	0.000368
9381	1.507255	0.000368
7362	1.507225	0.000368
9159	1.507252	0.000368
6578	1.507118	0.000368
6290	1.506784	0.000368
9282	1.506956	0.000368
9222	1.505963	0.000368
7569	1.507813	0.000368
6377	1.507051	0.000368
9450	1.507265	0.000368
8273	1.507299	0.000368
8680	1.506993	0.000368
7461	1.506276	0.000368
7652	1.506872	0.000368
6197	1.507102	0.000368
9394	1.506456	0.000368
7275	1.507162	0.000368
5224	1.507885	0.000368
7846	1.506961	0.000368
6117	1.507281	0.000368
9649	1.506990	0.000368
8493	1.506871	0.000368
8956	1.506382	0.000368
9713	1.506678	0.000368
9000	1.507113	0.000368
7945	1.506531	0.000368
6360	1.507077	0.000368
6016	1.506429	0.000368
9449	1.506779	0.000368
8294	1.506879	0.000368
7969	1.507268	0.000368
8015	1.507317	0.000368
6158	1.507668	0.000368
8699	1.506481	0.000368
5480	1.507089	0.000368
9351	1.507210	0.000368
8665	1.507045	0.000368
8257	1.507508	0.000368
9854	1.506762	0.000368
5648	1.506537	0.000368
9173	1.506222	0.000368
7416	1.506260	0.000368
7947	1.506860	0.000368
8288	1.507244	0.000368
5147	1.507447	0.000368
8127	1.507107	0.000368
8171	1.506936	0.000368
7940	1.506832	0.000368
5569	1.507897	0.000368
9876	1.506805	0.000368
7136	1.507574	0.000368
5157	1.507368	0.000368
5654	1.507682	0.000368
6320	1.506872	0.000368
6224	1.507279	0.000368
9275	1.507221	0.000368
5740	1.508010	0.000368
5800	1.507847	0.000368
5983	1.507493	0.000368
5251	1.506559	0.000368
9650	1.506944	0.000368
5083	1.507109	0.000368
7201	1.507018	0.000368
8304	1.507455	0.000368
7586	1.506892	0.000368
9633	1.507447	0.000368
7635	1.506872	0.000368
9955	1.506651	0.000368
5427	1.507185	0.000368
8158	1.508116	0.000368
5102	1.507357	0.000368
7820	1.506818	0.000368
6187	1.507056	0.000368
5101	1.507406	0.000368
6922	1.506764	0.000368
9600	1.507386	0.000368
7904	1.506780	0.000368
6018	1.507361	0.000368
5908	1.506916	0.000368
7475	1.507351	0.000368
6300	1.506861	0.000368
8704	1.506445	0.000368
8003	1.506788	0.000368
9009	1.506439	0.000368
7011	1.506903	0.000368
6303	1.506667	0.000368
5856	1.507122	0.000368
9495	1.506802	0.000368
7797	1.506449	0.000368
9004	1.506759	0.000368
6843	1.507717	0.000368
7118	1.506429	0.000368
6343	1.506660	0.000368
7812	1.506999	0.000368
5920	1.507339	0.000368
9278	1.506867	0.000368
5698	1.507026	0.000368
7361	1.507374	0.000368
7910	1.507706	0.000368
8137	1.506959	0.000368
5447	1.507015	0.000368
6063	1.507019	0.000368
8133	1.506689	0.000368
8039	1.506483	0.000368
9567	1.506829	0.000368
8893	1.507189	0.000368
8310	1.507021	0.000368
9535	1.506746	0.000368
6024	1.507294	0.000368
6102	1.507451	0.000368
5389	1.507357	0.000368
7246	1.506552	0.000368
8045	1.507037	0.000368
7746	1.507295	0.000368
5500	1.507613	0.000368
5195	1.506791	0.000368
7833	1.507276	0.000368
7066	1.507226	0.000368
7608	1.507036	0.000368
6900	1.506603	0.000368
5205	1.507224	0.000368
8807	1.506701	0.000368
9393	1.507060	0.000368
9426	1.506752	0.000368
8423	1.507390	0.000368
9285	1.507050	0.000368
7642	1.506689	0.000368
6040	1.506558	0.000368
6040	1.507405	0.000368
5567	1.507095	0.000368
7764	1.506202	0.000368
5434	1.507999	0.000368
6998	1.507685	0.000368
6905	1.506840	0.000368
6495	1.507153	0.000368
6895	1.507642	0.000368
9901	1.506611	0.000368
8342	1.507422	0.000368
6862	1.507094	0.000368
6908	1.507554	0.000368
7010	1.506886	0.000368
8444	1.506722	0.000368
5375	1.507036	0.000368
7068	1.507599	0.000368
8358	1.506864	0.000368
7149	1.507326	0.000368
6729	1.506801	0.000368
5141	1.506388	0.000368
9486	1.506982	0.000368
9886	1.506974	0.000368
9588	1.506968	0.000368
9378	1.506729	0.000368
7541	1.507300	0.000368
7539	1.506639	0.000368
9434	1.507204	0.000368
8315	1.506685	0.000368
8472	1.507233	0.000368
6516	1.507094	0.000368
5535	1.507497	0.000368
5520	1.507635	0.000368
5922	1.507462	0.000368
8796	1.507371	0.000368
9140	1.506832	0.000368
5808	1.507116	0.000368
5337	1.507931	0.000368
8977	1.507125	0.000368
7531	1.507395	0.000368
7619	1.507308	0.000368
5752	1.506935	0.000368
9198	1.507037	0.000368
5409	1.507718	0.000368
7937	1.506340	0.000368
8877	1.506707	0.000368
9368	1.506190	0.000368
9782	1.507360	0.000368
8103	1.506808	0.000368
5657	1.506832	0.000368
9525	1.506907	0.000368
7775	1.506611	0.000368
8546	1.507207	0.000368
8195	1.506973	0.000368
9292	1.506671	0.000368
7776	1.506797	0.000368
5928	1.507127	0.000368
9787	1.507111	0.000368
5410	1.507512	0.000368
9650	1.507141	0.000368
9387	1.507495	0.000368
7318	1.506775	0.000368
7344	1.507732	0.000368
5172	1.507295	0.000368
9719	1.506707	0.000368
6906	1.507934	0.000368
8065	1.507169	0.000368
6383	1.507339	0.000368
5175	1.507303	0.000368
6304	1.507061	0.000368
7705	1.506816	0.000368
7789	1.507374	0.000368
5958	1.507369	0.000368
6486	1.507173	0.000368
5826	1.506824	0.000368
7371	1.507116	0.000368
6716	1.507140	0.000368
6309	1.507169	0.000368
6340	1.506849	0.000368
9224	1.507474	0.000368
8487	1.507281	0.000368
9043	1.506895	0.000368
6877	1.506393	0.000368
9186	1.507230	0.000368
9125	1.507313	0.000368
9641	1.506514	0.000368
5200	1.507099	0.000368
9811	1.506463	0.000368
7382	1.506796	0.000368
6599	1.507797	0.000368
8677	1.506883	0.000368
7303	1.507209	0.000368
7879	1.506970	0.000368
5106	1.507785	0.000368
6298	1.507248	0.000368
9983	1.506606	0.000368
7348	1.507023	0.000368
6106	1.506948	0.000368
5145	1.507268	0.000368
9593	1.506337	0.000368
9453	1.507440	0.000368
7381	1.506849	0.000368
7110	1.507312	0.000368
8125	1.506854	0.000368
7125	1.507110	0.000368
6357	1.507161	0.000368
7557	1.506829	0.000368
5787	1.507197	0.000368
6433	1.506657	0.000368
9982	1.507220	0.000368
5079	1.507423	0.000368
7613	1.507670	0.000368
6244	1.507410	0.000368
8268	1.507058	0.000368
6856	1.507212	0.000368
7707	1.506789	0.000368
9381	1.507251	0.000368
6029	1.507768	0.000368
9677	1.507414	0.000368
9260	1.506623	0.000368
8217	1.507170	0.000368
6629	1.507292	0.000368
5678	1.507529	0.000368
8608	1.506376	0.000368
9870	1.506507	0.000368
9781	1.506669	0.000368
8010	1.507157	0.000368
8260	1.507373	0.000368
9602	1.507587	0.000368
6419	1.506976	0.000368
9539	1.506833	0.000368
6576	1.506858	0.000368
6011	1.506952	0.000368
7757	1.506760	0.000368
7010	1.506393	0.000368
8111	1.506918	0.000368
8255	1.506598	0.000368
5792	1.507155	0.000368
9425	1.507130	0.000368
5173	1.507597	0.000368
7416	1.507086	0.000368
6173	1.506805	0.000368
5893	1.507070	0.000368
9811	1.507293	0.000368
8814	1.507425	0.000368
6764	1.507098	0.000368
7373	1.506708	0.000368
7195	1.506911	0.000368
5493	1.507911	0.000368
8938	1.506920	0.000368
8562	1.507101	0.000368
9021	1.506799	0.000368
6046	1.506952	0.000368
6471	1.507415	0.000368
7102	1.507058	0.000368
9441	1.507321	0.000368
9661	1.506622	0.000368
8331	1.506147	0.000368
7606	1.507461	0.000368
5632	1.508130	0.000368
5834	1.507410	0.000368
7990	1.507508	0.000368
8229	1.507268	0.000368
9660	1.507365	0.000368
6221	1.507663	0.000368
9135	1.507089	0.000368
8776	1.507076	0.000368
9146	1.507466	0.000368
9938	1.507495	0.000368
7845	1.506443	0.000368
6419	1.506963	0.000368
7802	1.507295	0.000368
8070	1.507113	0.000368
9530	1.506428	0.000368
7274	1.507338	0.000368
5044	1.507924	0.000368
8744	1.507065	0.000368
7880	1.507125	0.000368
9945	1.507542	0.000368
5468	1.507358	0.000368
7904	1.507030	0.000368
8607	1.507035	0.000368
7749	1.507257	0.000368
6785	1.507231	0.000368
9008	1.507453	0.000368
8845	1.506977	0.000368
5454	1.507506	0.000368
9635	1.506987	0.000368
9754	1.507147	0.000368
8314	1.507291	0.000368
7044	1.506399	0.000368
9937	1.507316	0.000368
8011	1.507000	0.000368
5537	1.506994	0.000368
6773	1.507056	0.000368
6930	1.507243	0.000368
8599	1.506963	0.000368
6492	1.507190	0.000368
9135	1.507146	0.000368
7716	1.506641	0.000368
8475	1.507169	0.000368
7772	1.506287	0.000368
9531	1.506982	0.000368
7365	1.506965	0.000368
9211	1.507179	0.000368
6689	1.507956	0.000368
6895	1.506906	0.000368
5817	1.507497	0.000368
8719	1.507425	0.000368
7902	1.506784	0.000368
8494	1.506816	0.000368
8219	1.506417	0.000368
7039	1.507451	0.000368
9007	1.506779	0.000368
7023	1.506702	0.000368
7147	1.506726	0.000368
5297	1.507353	0.000368
6479	1.507098	0.000368
8102	1.506888	0.000368
5497	1.507564	0.000368
5836	1.506959	0.000368
7918	1.507290	0.000368
8966	1.506420	0.000368
9714	1.506988	0.000368
6005	1.507893	0.000368
8644	1.506911	0.000368
8932	1.507173	0.000368
6815	1.507285	0.000368
8431	1.507026	0.000368
6680	1.507616	0.000368
7443	1.507117	0.000368
7895	1.506946	0.000368
7419	1.507198	0.000368
8649	1.506824	0.000368
7094	1.507153	0.000368
9090	1.507147	0.000368
7061	1.507621	0.000368
6615	1.506370	0.000368
8919	1.506649	0.000368
5002	1.507675	0.000368
8554	1.507167	0.000368
8276	1.507089	0.000368
5052	1.506301	0.000368
5558	1.507695	0.000368
5359	1.507347	0.000368
8811	1.507195	0.000368
6845	1.507042	0.000368
8695	1.506891	0.000368
8209	1.507253	0.000368
5567	1.507729	0.000368
5264	1.507767	0.000368
6244	1.506872	0.000368
6505	1.507054	0.000368
5739	1.506912	0.000368
6421	1.507085	0.000368
