threshold	A	u(A)
9244	1.506462	0.000368
7441	1.506929	0.000368
5033	1.506909	0.000368
9896	1.506177	0.000368
5875	1.507775	0.000368
9181	1.506986	0.000368
8113	1.506923	0.000368
7789	1.507518	0.000368
9481	1.507321	0.000368
7083	1.507560	0.000368
8631	1.507408	0.000368
6408	1.508058	0.000368
8234	1.507156	0.000368
6001	1.506626	0.000368
6574	1.507109	0.000368
9912	1.507517	0.000368
9435	1.506835	0.000368
7955	1.507878	0.000368
5302	1.507967	0.000368
5569	1.506992	0.000368
6503	1.507277	0.000368
6947	1.507594	0.000368
6127	1.507431	0.000368
9134	1.506425	0.000368
7153	1.506401	0.000368
6250	1.507873	0.000368
6565	1.506817	0.000368
8220	1.506797	0.000368
9464	1.506842	0.000368
7073	1.507127	0.000368
8127	1.506896	0.000368
5225	1.506884	0.000368
8697	1.507325	0.000368
7491	1.506941	0.000368
6352	1.507791	0.000368
5583	1.507375	0.000368
9901	1.507086	0.000368
8258	1.507116	0.000368
6023	1.507266	0.000368
9319	1.507056	0.000368
7360	1.506852	0.000368
8525	1.506743	0.000368
8633	1.507147	0.000368
9666	1.506939	0.000368
8169	1.506676	0.000368
5809	1.507062	0.000368
6290	1.507819	0.000368
5760	1.506701	0.000368
5299	1.507189	0.000368
9933	1.506495	0.000368
7278	1.507429	0.000368
7157	1.505895	0.000368
8218	1.507235	0.000368
7120	1.507373	0.000368
7632	1.507081	0.000368
9714	1.507030	0.000368
9030	1.506498	0.000368
5813	1.507011	0.000368
9578	1.506378	0.000368
7186	1.507833	0.000368
5804	1.507496	0.000368
9646	1.506654	0.000368
5487	1.507411	0.000368
8335	1.506074	0.000368
8135	1.506846	0.000368
6129	1.507155	0.000368
6517	1.507169	0.000368
7391	1.507050	0.000368
6487	1.506962	0.000368
5265	1.507397	0.000368
7908	1.507398	0.000368
7397	1.506726	0.000368
7986	1.506742	0.000368
9810	1.506868	0.000368
6072	1.506411	0.000368
9572	1.507152	0.000368
5469	1.507390	0.000368
9539	1.507196	0.000368
5045	1.507865	0.000368
6746	1.507180	0.000368
7990	1.507544	0.000368
8725	1.506839	0.000368
6701	1.506966	0.000368
6571	1.507039	0.000368
6803	1.506834	0.000368
8136	1.506708	0.000368
9409	1.507065	0.000368
9913	1.507243	0.000368
9396	1.506872	0.000368
6445	1.506474	0.000368
6890	1.507360	0.000368
6475	1.506663	0.000368
9212	1.506963	0.000368
8945	1.507408	0.000368
5211	1.507635	0.000368
6837	1.507086	0.000368
9908	1.507340	0.000368
5283	1.508044	0.000368
8479	1.506771	0.000368
9466	1.507169	0.000368
8123	1.507334	0.000368
9455	1.506534	0.000368
7125	1.507338	0.000368
8786	1.506878	0.000368
6313	1.506873	0.000368
8082	1.506837	0.000368
9732	1.507314	0.000368
7372	1.506984	0.000368
5494	1.506847	0.000368
7043	1.507556	0.000368
8758	1.507276	0.000368
5889	1.507215	0.000368
7660	1.507272	0.000368
8069	1.507149	0.000368
8253	1.507501	0.000368
7696	1.507002	0.000368
8315	1.506745	0.000368
8595	1.507147	0.000368
6980	1.507335	0.000368
5705	1.507162	0.000368
5128	1.507236	0.000368
5632	1.507287	0.000368
5842	1.507493	0.000368
9656	1.507361	0.000368
7110	1.506825	0.000368
8603	1.506831	0.000368
6578	1.507032	0.000368
9245	1.506861	0.000368
6869	1.506984	0.000368
6276	1.507180	0.000368
7375	1.506578	0.000368
7426	1.507049	0.000368
6818	1.506569	0.000368
6398	1.506691	0.000368
6820	1.506859	0.000368
7847	1.506629	0.000368
5065	1.507910	0.000368
9271	1.506996	0.000368
8375	1.506837	0.000368
8387	1.506956	0.000368
6302	1.506970	0.000368
9062	1.506966	0.000368
6976	1.507169	0.000368
6142	1.507112	0.000368
7404	1.507300	0.000368
6690	1.507282	0.000368
7120	1.506724	0.000368
5730	1.507771	0.000368
7851	1.506709	0.000368
6624	1.507515	0.000368
9115	1.506752	0.000368
9709	1.507702	0.000368
8985	1.507100	0.000368
7577	1.506887	0.000368
7144	1.507184	0.000368
8037	1.506533	0.000368
7666	1.506826	0.000368
6487	1.506571	0.000368
5569	1.507195	0.000368
8561	1.507328	0.000368
8312	1.506502	0.000368
8729	1.507072	0.000368
5358	1.507066	0.000368
8884	1.506525	0.000368
5404	1.506704	0.000368
6404	1.507136	0.000368
9823	1.507140	0.000368
8890	1.506774	0.000368
5888	1.506762	0.000368
7340	1.506418	0.000368
6037	1.506984	0.000368
6526	1.506924	0.000368
6174	1.507466	0.000368
6945	1.507251	0.000368
7894	1.506852	0.000368
6201	1.507441	0.000368
6436	1.507055	0.000368
8097	1.507023	0.000368
6599	1.506775	0.000368
9328	1.507191	0.000368
5041	1.506907	0.000368
7679	1.506855	0.000368
7414	1.507097	0.000368
6181	1.506901	0.000368
7474	1.507124	0.000368
6125	1.507594	0.000368
6046	1.507255	0.000368
9079	1.506411	0.000368
7714	1.507183	0.000368
6387	1.507235	0.000368
6908	1.506996	0.000368
7658	1.507219	0.000368
6946	1.507337	0.000368
5957	1.507740	0.000368
7665	1.506916	0.000368
6904	1.506657	0.000368
8819	1.506755	0.000368
9427	1.507214	0.000368
9670	1.507075	0.000368
6858	1.506103	0.000368
5536	1.506930	0.000368
6785	1.506421	0.000368
6193	1.506349	0.000368
5306	1.507651	0.000368
9489	1.506991	0.000368
8377	1.507029	0.000368
7990	1.506665	0.000368
6805	1.506558	0.000368
7869	1.507731	0.000368
5775	1.507413	0.000368
9866	1.507265	0.000368
8806	1.506801	0.000368
6572	1.507240	0.000368
8615	1.506688	0.000368
6394	1.506791	0.000368
6930	1.507110	0.000368
5621	1.507635	0.000368
8896	1.507163	0.000368
9399	1.506479	0.000368
6095	1.507251	0.000368
9786	1.507564	0.000368
9122	1.506696	0.000368
6924	1.506470	0.000368
9513	1.507124	0.000368
5513	1.507267	0.000368
6588	1.507452	0.000368
6360	1.506914	0.000368
8992	1.507299	0.000368
7983	1.506596	0.000368
7449	1.506578	0.000368
6675	1.507475	0.000368
7990	1.506519	0.000368
6887	1.506782	0.000368
7729	1.506904	0.000368
9654	1.506665	0.000368
5495	1.507350	0.000368
8680	1.506373	0.000368
9951	1.506896	0.000368
6566	1.506430	0.000368
6353	1.507196	0.000368
9689	1.506533	0.000368
9170	1.506830	0.000368
9287	1.506828	0.000368
9373	1.507343	0.000368
9695	1.506884	0.000368
8059	1.507036	0.000368
6732	1.506770	0.000368
8901	1.507500	0.000368
9418	1.506612	0.000368
9474	1.507281	0.000368
5183	1.506512	0.000368
8997	1.506894	0.000368
7006	1.506680	0.000368
7521	1.507038	0.000368
8905	1.507459	0.000368
5721	1.507486	0.000368
6101	1.506673	0.000368
9163	1.507239	0.000368
8362	1.507167	0.000368
8674	1.507205	0.000368
7775	1.506322	0.000368
9537	1.506749	0.000368
7390	1.506496	0.000368
8940	1.506539	0.000368
5227	1.506874	0.000368
5734	1.507311	0.000368
8368	1.506806	0.000368
6050	1.507627	0.000368
5658	1.507191	0.000368
9304	1.506446	0.000368
8702	1.506819	0.000368
7370	1.507559	0.000368
5447	1.506437	0.000368
5864	1.507251	0.000368
9035	1.506335	0.000368
6612	1.506993	0.000368
6504	1.506204	0.000368
8777	1.506671	0.000368
8474	1.507261	0.000368
9250	1.506536	0.000368
9003	1.506560	0.000368
7159	1.507776	0.000368
7860	1.506574	0.000368
9125	1.506117	0.000368
8692	1.507125	0.000368
8697	1.507758	0.000368
8960	1.507111	0.000368
7563	1.508331	0.000368
9180	1.507611	0.000368
6083	1.507504	0.000368
9659	1.506232	0.000368
8471	1.507020	0.000368
8079	1.506920	0.000368
8940	1.506760	0.000368
7052	1.506961	0.000368
8750	1.507002	0.000368
9975	1.507252	0.000368
9791	1.507408	0.000368
8592	1.506895	0.000368
6020	1.507461	0.000368
9047	1.506518	0.000368
9568	1.506990	0.000368
6248	1.507406	0.000368
6649	1.507173	0.000368
5362	1.506889	0.000368
8496	1.507128	0.000368
6072	1.506981	0.000368
6882	1.507591	0.000368
8759	1.507643	0.000368
5153	1.507972	0.000368
5318	1.507226	0.000368
5091	1.507408	0.000368
6600	1.506853	0.000368
6737	1.507470	0.000368
9531	1.506961	0.000368
6093	1.507541	0.000368
9896	1.507353	0.000368
9339	1.506746	0.000368
7775	1.506796	0.000368
9081	1.507473	0.000368
8480	1.506504	0.000368
5657	1.507155	0.000368
8111	1.506944	0.000368
9245	1.507207	0.000368
9803	1.506190	0.000368
6081	1.506687	0.000368
5363	1.507451	0.000368
9270	1.506973	0.000368
7867	1.506744	0.000368
6376	1.506824	0.000368
7882	1.507371	0.000368
7827	1.507413	0.000368
8758	1.507141	0.000368
5271	1.508473	0.000368
6589	1.507021	0.000368
7997	1.506983	0.000368
7611	1.506466	0.000368
6699	1.506997	0.000368
7347	1.507137	0.000368
6728	1.507208	0.000368
9131	1.506948	0.000368
9849	1.507000	0.000368
9682	1.507012	0.000368
6968	1.506919	0.000368
5669	1.507220	0.000368
5376	1.507118	0.000368
8617	1.507204	0.000368
6646	1.506640	0.000368
9920	1.507354	0.000368
6684	1.506741	0.000368
8188	1.507151	0.000368
7097	1.507372	0.000368
8489	1.506906	0.000368
9646	1.507459	0.000368
8176	1.506783	0.000368
5937	1.507513	0.000368
8328	1.507870	0.000368
5381	1.507297	0.000368
6122	1.506730	0.000368
9247	1.507200	0.000368
5655	1.506983	0.000368
5301	1.507038	0.000368
6371	1.506899	0.000368
9486	1.507193	0.000368
5361	1.507028	0.000368
9735	1.507043	0.000368
9544	1.506712	0.000368
9187	1.507125	0.000368
9064	1.507438	0.000368
8536	1.507754	0.000368
8452	1.507276	0.000368
5605	1.507045	0.000368
5095	1.507683	0.000368
8332	1.507104	0.000368
9910	1.507258	0.000368
7305	1.506360	0.000368
5861	1.507323	0.000368
6561	1.507015	0.000368
8139	1.507023	0.000368
6942	1.507318	0.000368
5743	1.506952	0.000368
5933	1.507534	0.000368
9742	1.507402	0.000368
8919	1.507353	0.000368
9019	1.506927	0.000368
8669	1.506833	0.000368
9143	1.506236	0.000368
6741	1.507431	0.000368
8070	1.506766	0.000368
5061	1.507145	0.000368
9080	1.506893	0.000368
5178	1.507678	0.000368
9450	1.506355	0.000368
6868	1.507691	0.000368
5824	1.507433	0.000368
8372	1.506808	0.000368
5050	1.507661	0.000368
7809	1.507129	0.000368
7406	1.507607	0.000368
8003	1.507222	0.000368
9851	1.506642	0.000368
9733	1.507134	0.000368
7116	1.507118	0.000368
9956	1.507183	0.000368
8822	1.507407	0.000368
5775	1.507422	0.000368
5377	1.507862	0.000368
8869	1.507910	0.000368
5136	1.506578	0.000368
6145	1.506956	0.000368
5095	1.507413	0.000368
9235	1.507113	0.000368
6647	1.507200	0.000368
7645	1.506892	0.000368
6718	1.507681	0.000368
5323	1.507251	0.000368
8012	1.507434	0.000368
8128	1.506701	0.000368
6604	1.507324	0.000368
9683	1.507237	0.000368
8685	1.506579	0.000368
5477	1.507347	0.000368
7165	1.507080	0.000368
5889	1.507094	0.000368
7256	1.507744	0.000368
7748	1.506773	0.000368
8348	1.507160	0.000368
9440	1.507176	0.000368
6649	1.506857	0.000368
7222	1.506708	0.000368
6000	1.507581	0.000368
7942	1.508204	0.000368
8255	1.507964	0.000368
7677	1.506267	0.000368
5630	1.507224	0.000368
7105	1.507549	0.000368
9429	1.506952	0.000368
5843	1.507426	0.000368
9364	1.506252	0.000368
6393	1.507473	0.000368
6752	1.507242	0.000368
8196	1.506633	0.000368
9281	1.507111	0.000368
7800	1.506511	0.000368
6621	1.506351	0.000368
6788	1.507980	0.000368
9238	1.507071	0.000368
7390	1.506886	0.000368
9437	1.506496	0.000368
5189	1.507620	0.000368
6695	1.507207	0.000368
8448	1.507155	0.000368
9156	1.506843	0.000368
8297	1.507000	0.000368
6694	1.507141	0.000368
9974	1.506792	0.000368
6027	1.507453	0.000368
8768	1.507759	0.000368
7723	1.507287	0.000368
5575	1.507386	0.000368
6937	1.507058	0.000368
5713	1.507560	0.000368
9854	1.506817	0.000368
6621	1.507431	0.000368
8427	1.507130	0.000368
7920	1.507206	0.000368
5966	1.507281	0.000368
9834	1.507144	0.000368
9948	1.506439	0.000368
8159	1.507356	0.000368
7285	1.507673	0.000368
9472	1.507275	0.000368
7800	1.507031	0.000368
6662	1.506865	0.000368
5008	1.507038	0.000368
8104	1.506981	0.000368
5956	1.507359	0.000368
8194	1.506978	0.000368
8153	1.507373	0.000368
9934	1.506501	0.000368
5054	1.507112	0.000368
6124	1.507303	0.000368
9143	1.506834	0.000368
7822	1.506837	0.000368
8151	1.506630	0.000368
5981	1.506576	0.000368
8309	1.506767	0.000368
7907	1.507073	0.000368
5076	1.506424	0.000368
9019	1.506357	0.000368
5238	1.507494	0.000368
7519	1.507157	0.000368
7813	1.507347	0.000368
8677	1.507648	0.000368
6507	1.506990	0.000368
5851	1.506998	0.000368
5939	1.506864	0.000368
6488	1.507135	0.000368
7602	1.506598	0.000368
6219	1.506711	0.000368
6861	1.507276	0.000368
8265	1.507208	0.000368
8659	1.507075	0.000368
7512	1.506981	0.000368
9101	1.506747	0.000368
6095	1.506649	0.000368
8542	1.506562	0.000368
9134	1.506656	0.000368
8728	1.506805	0.000368
8631	1.506512	0.000368
8663	1.506554	0.000368
6899	1.507322	0.000368
7628	1.507044	0.000368
7949	1.507096	0.000368
9882	1.506910	0.000368
5642	1.506980	0.000368
7722	1.506780	0.000368
9959	1.506856	0.000368
7048	1.506459	0.000368
6027	1.507323	0.000368
5739	1.506895	0.000368
7029	1.506964	0.000368
8867	1.506648	0.000368
7325	1.507292	0.000368
8671	1.507278	0.000368
6442	1.506852	0.000368
5677	1.507256	0.000368
8833	1.507499	0.000368
9726	1.506564	0.000368
9287	1.506361	0.000368
9279	1.507176	0.000368
8004	1.506369	0.000368
5999	1.507251	0.000368
8085	1.507600	0.000368
7495	1.506688	0.000368
9388	1.507123	0.000368
8881	1.506320	0.000368
7230	1.506877	0.000368
8640	1.507046	0.000368
7474	1.507121	0.000368
8323	1.507317	0.000368
7465	1.507272	0.000368
5616	1.506858	0.000368
5927	1.507546	0.000368
5384	1.507440	0.000368
9347	1.506915	0.000368
6906	1.507503	0.000368
6683	1.506599	0.000368
9331	1.506293	0.000368
7174	1.507420	0.000368
8473	1.507002	0.000368
5820	1.506869	0.000368
8178	1.506781	0.000368
6795	1.506625	0.000368
9613	1.507238	0.000368
8689	1.507353	0.000368
8726	1.506668	0.000368
5369	1.507087	0.000368
8601	1.507035	0.000368
8263	1.506703	0.000368
5024	1.506951	0.000368
9263	1.506973	0.000368
7358	1.507470	0.000368
9097	1.507551	0.000368
8242	1.506607	0.000368
8078	1.506392	0.000368
6773	1.506988	0.000368
8390	1.507216	0.000368
9576	1.506602	0.000368
5855	1.507893	0.000368
7810	1.507135	0.000368
5193	1.507282	0.000368
5770	1.507497	0.000368
7554	1.507297	0.000368
6110	1.506756	0.000368
8615	1.507000	0.000368
6229	1.507059	0.000368
6362	1.506737	0.000368
6298	1.506989	0.000368
