threshold	A	u(A)
6742	1.507029	0.000368
9978	1.506829	0.000368
5371	1.507162	0.000368
8327	1.507012	0.000368
9130	1.506987	0.000368
7398	1.507320	0.000368
7534	1.506548	0.000368
7271	1.506097	0.000368
5501	1.507325	0.000368
7323	1.506932	0.000368
7093	1.506948	0.000368
9325	1.506791	0.000368
5006	1.507163	0.000368
5176	1.506746	0.000368
6286	1.507076	0.000368
9739	1.507596	0.000368
5318	1.507172	0.000368
5284	1.507621	0.000368
5769	1.507053	0.000368
7927	1.507532	0.000368
6785	1.506984	0.000368
8498	1.506893	0.000368
9443	1.507012	0.000368
9968	1.506681	0.000368
9066	1.507032	0.000368
9378	1.506899	0.000368
6851	1.506655	0.000368
8394	1.506678	0.000368
5958	1.506656	0.000368
5863	1.507498	0.000368
5113	1.507459	0.000368
5501	1.507065	0.000368
8365	1.507193	0.000368
9574	1.507421	0.000368
7160	1.507075	0.000368
7149	1.506734	0.000368
7338	1.506895	0.000368
8648	1.506383	0.000368
7394	1.506947	0.000368
9234	1.506508	0.000368
7421	1.506671	0.000368
5513	1.507344	0.000368
5818	1.507866	0.000368
9075	1.507074	0.000368
5618	1.507220	0.000368
7759	1.507299	0.000368
6175	1.507055	0.000368
8979	1.506305	0.000368
9864	1.506805	0.000368
5756	1.506934	0.000368
6823	1.507267	0.000368
8492	1.507220	0.000368
7496	1.506533	0.000368
5088	1.507392	0.000368
8933	1.507421	0.000368
5074	1.507189	0.000368
9557	1.506982	0.000368
7410	1.507277	0.000368
8116	1.506076	0.000368
7842	1.507224	0.000368
5982	1.507229	0.000368
9233	1.506618	0.000368
7634	1.506544	0.000368
9815	1.506976	0.000368
8180	1.506638	0.000368
7783	1.506699	0.000368
6582	1.506981	0.000368
8151	1.506465	0.000368
8989	1.506713	0.000368
5038	1.507108	0.000368
5024	1.507012	0.000368
9414	1.507316	0.000368
5655	1.507367	0.000368
7402	1.506875	0.000368
5646	1.507880	0.000368
5146	1.507289	0.000368
5208	1.506856	0.000368
9810	1.506666	0.000368
9221	1.507175	0.000368
9052	1.506984	0.000368
7423	1.506894	0.000368
6897	1.506815	0.000368
8712	1.507224	0.000368
8198	1.507118	0.000368
8462	1.506738	0.000368
8804	1.506845	0.000368
5847	1.507009	0.000368
5219	1.507743	0.000368
8008	1.507189	0.000368
5594	1.507280	0.000368
8307	1.507030	0.000368
6039	1.507380	0.000368
5399	1.506771	0.000368
8048	1.506895	0.000368
7215	1.506719	0.000368
8073	1.507223	0.000368
6236	1.507266	0.000368
5889	1.506885	0.000368
5883	1.507335	0.000368
6250	1.506828	0.000368
5388	1.507554	0.000368
5847	1.507399	0.000368
7583	1.506501	0.000368
5704	1.507155	0.000368
9726	1.506906	0.000368
5022	1.507380	0.000368
7910	1.506983	0.000368
8600	1.507173	0.000368
5955	1.506944	0.000368
5277	1.507437	0.000368
5717	1.507482	0.000368
9833	1.507494	0.000368
5065	1.507439	0.000368
6871	1.507170	0.000368
9886	1.506739	0.000368
6678	1.506497	0.000368
6428	1.507024	0.000368
5797	1.507580	0.000368
6867	1.506531	0.000368
8583	1.507937	0.000368
8487	1.506732	0.000368
9077	1.506846	0.000368
5651	1.506824	0.000368
7173	1.507436	0.000368
7802	1.506618	0.000368
5559	1.507370	0.000368
5464	1.507767	0.000368
5005	1.507185	0.000368
9625	1.506689	0.000368
7878	1.507308	0.000368
7252	1.506819	0.000368
5692	1.506850	0.000368
5329	1.507073	0.000368
6811	1.506804	0.000368
9321	1.507224	0.000368
5060	1.507611	0.000368
8940	1.506792	0.000368
5626	1.507326	0.000368
6863	1.506859	0.000368
6438	1.506453	0.000368
7502	1.507365	0.000368
5044	1.507350	0.000368
5999	1.506854	0.000368
7732	1.506617	0.000368
8849	1.507507	0.000368
7432	1.507516	0.000368
8730	1.507391	0.000368
8394	1.506707	0.000368
6853	1.507191	0.000368
9557	1.506945	0.000368
5168	1.506801	0.000368
6171	1.507108	0.000368
7905	1.506553	0.000368
9699	1.507295	0.000368
7514	1.507099	0.000368
5645	1.506964	0.000368
7782	1.507219	0.000368
5024	1.506812	0.000368
7186	1.506846	0.000368
8386	1.507228	0.000368
7117	1.506753	0.000368
8550	1.507138	0.000368
8106	1.506949	0.000368
5420	1.507429	0.000368
8412	1.507778	0.000368
9576	1.506924	0.000368
6805	1.506769	0.000368
5617	1.507400	0.000368
6157	1.506761	0.000368
9191	1.506593	0.000368
9623	1.506903	0.000368
9235	1.507586	0.000368
5792	1.506933	0.000368
6148	1.507913	0.000368
9200	1.507004	0.000368
6235	1.507285	0.000368
9325	1.507294	0.000368
8058	1.506768	0.000368
6837	1.506608	0.000368
8627	1.507125	0.000368
9983	1.506602	0.000368
8756	1.507171	0.000368
7363	1.506788	0.000368
8759	1.507167	0.000368
7624	1.507095	0.000368
5559	1.506761	0.000368
7309	1.506860	0.000368
8791	1.506794	0.000368
8832	1.506491	0.000368
9122	1.507259	0.000368
5649	1.506990	0.000368
5777	1.506687	0.000368
5769	1.506446	0.000368
6560	1.506615	0.000368
8167	1.507640	0.000368
7371	1.506528	0.000368
9889	1.507210	0.000368
5797	1.507331	0.000368
5901	1.507096	0.000368
6231	1.506997	0.000368
5617	1.507814	0.000368
7089	1.506923	0.000368
5818	1.506964	0.000368
9025	1.506743	0.000368
5013	1.507749	0.000368
5862	1.506867	0.000368
9168	1.507325	0.000368
5346	1.507294	0.000368
6230	1.508053	0.000368
5593	1.507888	0.000368
9689	1.507261	0.000368
8150	1.506806	0.000368
5292	1.507899	0.000368
9126	1.506734	0.000368
8476	1.507231	0.000368
9406	1.507214	0.000368
8616	1.507195	0.000368
9087	1.506870	0.000368
5971	1.507198	0.000368
9791	1.506848	0.000368
9538	1.507870	0.000368
6133	1.507389	0.000368
8166	1.507569	0.000368
9175	1.507091	0.000368
5739	1.507029	0.000368
5481	1.507456	0.000368
7351	1.506694	0.000368
6832	1.507408	0.000368
9138	1.507225	0.000368
6027	1.507193	0.000368
8473	1.507068	0.000368
8015	1.506843	0.000368
8210	1.506429	0.000368
5528	1.507655	0.000368
9358	1.507082	0.000368
9715	1.505952	0.000368
5457	1.506902	0.000368
9857	1.506314	0.000368
9398	1.507123	0.000368
7882	1.507034	0.000368
8174	1.506862	0.000368
9221	1.506934	0.000368
7383	1.506999	0.000368
6361	1.506147	0.000368
5187	1.507144	0.000368
6532	1.507236	0.000368
7472	1.507202	0.000368
9914	1.507515	0.000368
6121	1.506763	0.000368
9119	1.507434	0.000368
6478	1.507905	0.000368
5911	1.507166	0.000368
6418	1.507208	0.000368
5352	1.507175	0.000368
8060	1.507442	0.000368
6320	1.507053	0.000368
8412	1.507579	0.000368
5302	1.506824	0.000368
6383	1.506962	0.000368
9186	1.507161	0.000368
8958	1.508084	0.000368
9810	1.507093	0.000368
9876	1.506753	0.000368
7387	1.506709	0.000368
5014	1.507604	0.000368
8696	1.506840	0.000368
5824	1.506777	0.000368
5752	1.507255	0.000368
6185	1.506415	0.000368
8224	1.507788	0.000368
7328	1.506907	0.000368
9231	1.507256	0.000368
7567	1.507837	0.000368
9183	1.507417	0.000368
8259	1.506212	0.000368
5880	1.506761	0.000368
7836	1.507326	0.000368
7386	1.507339	0.000368
6670	1.507059	0.000368
7768	1.507181	0.000368
6864	1.507049	0.000368
6582	1.506429	0.000368
7631	1.506664	0.000368
6834	1.507344	0.000368
7244	1.506340	0.000368
8485	1.506816	0.000368
8494	1.506797	0.000368
7498	1.506981	0.000368
5989	1.507034	0.000368
8973	1.506572	0.000368
8365	1.507137	0.000368
7477	1.506868	0.000368
9935	1.507034	0.000368
7723	1.507228	0.000368
8519	1.506876	0.000368
7662	1.507380	0.000368
7859	1.507228	0.000368
6858	1.507518	0.000368
7575	1.507515	0.000368
9083	1.507148	0.000368
5779	1.507352	0.000368
8767	1.507189	0.000368
