threshold	A	u(A)
6471	1.507193	0.000368
6323	1.507290	0.000368
9107	1.506901	0.000368
8534	1.507079	0.000368
8234	1.506865	0.000368
7796	1.507543	0.000368
8807	1.507364	0.000368
9151	1.506290	0.000368
7865	1.506594	0.000368
5582	1.506881	0.000368
6223	1.507308	0.000368
8142	1.506989	0.000368
8665	1.507452	0.000368
9181	1.507356	0.000368
6976	1.507179	0.000368
6261	1.507027	0.000368
7414	1.506986	0.000368
7323	1.506404	0.000368
5701	1.506827	0.000368
5850	1.507390	0.000368
9677	1.506879	0.000368
6907	1.506886	0.000368
6759	1.507314	0.000368
6651	1.507325	0.000368
9675	1.507396	0.000368
9637	1.506778	0.000368
7681	1.507184	0.000368
9939	1.507474	0.000368
5812	1.507233	0.000368
8024	1.507179	0.000368
8905	1.506452	0.000368
5902	1.507307	0.000368
9128	1.506821	0.000368
6476	1.506786	0.000368
6394	1.508263	0.000368
6830	1.507381	0.000368
6659	1.507387	0.000368
5585	1.507082	0.000368
9162	1.506877	0.000368
9979	1.507310	0.000368
9119	1.506369	0.000368
9686	1.506922	0.000368
9067	1.507241	0.000368
9210	1.507345	0.000368
5273	1.507514	0.000368
6151	1.507760	0.000368
5740	1.508142	0.000368
6920	1.506846	0.000368
9921	1.507346	0.000368
9591	1.506809	0.000368
5725	1.507153	0.000368
7360	1.506914	0.000368
8084	1.507093	0.000368
9244	1.507104	0.000368
9727	1.506593	0.000368
9115	1.507596	0.000368
7799	1.507534	0.000368
6262	1.507564	0.000368
5599	1.507324	0.000368
5573	1.507830	0.000368
6478	1.506538	0.000368
6717	1.506944	0.000368
8590	1.507416	0.000368
5507	1.508010	0.000368
6627	1.507072	0.000368
7840	1.507045	0.000368
8966	1.506812	0.000368
6845	1.506826	0.000368
7551	1.507275	0.000368
9464	1.506779	0.000368
5051	1.507574	0.000368
5703	1.506934	0.000368
7890	1.506772	0.000368
6604	1.507267	0.000368
5677	1.506782	0.000368
5892	1.507219	0.000368
5965	1.507325	0.000368
8676	1.506895	0.000368
7827	1.507446	0.000368
5776	1.507575	0.000368
8833	1.506994	0.000368
8691	1.507107	0.000368
9874	1.507333	0.000368
8144	1.506961	0.000368
6438	1.506930	0.000368
7912	1.507251	0.000368
7451	1.506997	0.000368
6263	1.506972	0.000368
6539	1.507859	0.000368
9766	1.506720	0.000368
7365	1.507680	0.000368
5710	1.507778	0.000368
6457	1.507788	0.000368
9525	1.506861	0.000368
8993	1.507505	0.000368
9796	1.506344	0.000368
9797	1.507297	0.000368
9955	1.506678	0.000368
9236	1.506679	0.000368
8192	1.507108	0.000368
7045	1.507318	0.000368
8483	1.506904	0.000368
7116	1.507261	0.000368
6039	1.507127	0.000368
6233	1.507495	0.000368
8953	1.507151	0.000368
9528	1.506799	0.000368
7970	1.506516	0.000368
8597	1.506847	0.000368
6342	1.507116	0.000368
8548	1.507448	0.000368
8615	1.506961	0.000368
8180	1.507346	0.000368
6581	1.507265	0.000368
5141	1.506950	0.000368
7118	1.506319	0.000368
6836	1.506796	0.000368
5673	1.507509	0.000368
7300	1.507702	0.000368
6402	1.506976	0.000368
7615	1.507150	0.000368
6489	1.507857	0.000368
7704	1.506642	0.000368
6750	1.506378	0.000368
8222	1.507318	0.000368
9217	1.507174	0.000368
7747	1.507331	0.000368
5411	1.507013	0.000368
5222	1.507110	0.000368
7179	1.507093	0.000368
6164	1.507374	0.000368
6227	1.507276	0.000368
6017	1.506794	0.000368
7842	1.506808	0.000368
6300	1.507396	0.000368
7692	1.507214	0.000368
9778	1.506745	0.000368
6523	1.507345	0.000368
7871	1.507165	0.000368
8789	1.507499	0.000368
5180	1.506798	0.000368
6457	1.507431	0.000368
8121	1.506602	0.000368
5551	1.507495	0.000368
8570	1.506776	0.000368
8371	1.505975	0.000368
6746	1.507596	0.000368
7714	1.507422	0.000368
9986	1.506602	0.000368
5620	1.507305	0.000368
7300	1.507156	0.000368
7432	1.506898	0.000368
9367	1.507107	0.000368
7200	1.507559	0.000368
9218	1.506527	0.000368
7623	1.506840	0.000368
8168	1.506926	0.000368
8656	1.506279	0.000368
7259	1.507181	0.000368
8050	1.507084	0.000368
8741	1.506573	0.000368
8854	1.507091	0.000368
9898	1.507492	0.000368
7553	1.507019	0.000368
5486	1.507332	0.000368
7282	1.507097	0.000368
8615	1.506999	0.000368
9457	1.507008	0.000368
5287	1.507599	0.000368
6451	1.507880	0.000368
6181	1.506618	0.000368
5886	1.507014	0.000368
9813	1.507038	0.000368
8500	1.506947	0.000368
7122	1.507218	0.000368
9169	1.506426	0.000368
6963	1.507145	0.000368
9315	1.506824	0.000368
7402	1.507064	0.000368
6382	1.506336	0.000368
5440	1.507834	0.000368
5883	1.507497	0.000368
5504	1.507482	0.000368
6337	1.506990	0.000368
8289	1.507970	0.000368
6847	1.507215	0.000368
5766	1.506798	0.000368
5159	1.506610	0.000368
8667	1.506854	0.000368
6420	1.507383	0.000368
8679	1.506391	0.000368
5307	1.507107	0.000368
5361	1.507065	0.000368
5921	1.507072	0.000368
7098	1.506227	0.000368
8014	1.507042	0.000368
5455	1.507101	0.000368
7946	1.507332	0.000368
5870	1.507608	0.000368
8878	1.506354	0.000368
5266	1.507040	0.000368
8958	1.507292	0.000368
8740	1.507392	0.000368
8042	1.506756	0.000368
8212	1.507317	0.000368
5093	1.507049	0.000368
7070	1.506742	0.000368
6111	1.507172	0.000368
7833	1.506949	0.000368
8193	1.507193	0.000368
6509	1.506975	0.000368
8352	1.506918	0.000368
7650	1.507013	0.000368
6970	1.506843	0.000368
6060	1.507661	0.000368
6890	1.506964	0.000368
6259	1.507133	0.000368
8130	1.506898	0.000368
5223	1.507489	0.000368
8992	1.507349	0.000368
9481	1.506423	0.000368
7120	1.507414	0.000368
8663	1.507312	0.000368
9071	1.507019	0.000368
9747	1.506934	0.000368
9264	1.506580	0.000368
6553	1.507206	0.000368
9636	1.506920	0.000368
9327	1.506897	0.000368
5891	1.506966	0.000368
6712	1.507092	0.000368
6020	1.508116	0.000368
6675	1.507498	0.000368
8300	1.507233	0.000368
7070	1.506541	0.000368
6109	1.506435	0.000368
7178	1.507520	0.000368
6499	1.507256	0.000368
8480	1.506805	0.000368
5415	1.507955	0.000368
7224	1.506705	0.000368
5514	1.507498	0.000368
7894	1.506709	0.000368
8956	1.507278	0.000368
5598	1.507161	0.000368
5293	1.506931	0.000368
9175	1.507123	0.000368
6353	1.506977	0.000368
8204	1.507254	0.000368
9853	1.507089	0.000368
9887	1.506627	0.000368
9076	1.506695	0.000368
5022	1.508016	0.000368
7688	1.506839	0.000368
7743	1.507049	0.000368
6075	1.507299	0.000368
5885	1.507062	0.000368
8820	1.507084	0.000368
7730	1.507789	0.000368
7967	1.506906	0.000368
9390	1.507678	0.000368
8070	1.507324	0.000368
9853	1.506742	0.000368
8518	1.506810	0.000368
8926	1.507032	0.000368
6361	1.506805	0.000368
9653	1.507809	0.000368
9140	1.507303	0.000368
8718	1.507025	0.000368
6578	1.506559	0.000368
8633	1.507147	0.000368
8674	1.507209	0.000368
9683	1.507403	0.000368
6938	1.506882	0.000368
5878	1.507123	0.000368
5802	1.506462	0.000368
7266	1.507125	0.000368
8881	1.507086	0.000368
6609	1.506515	0.000368
6642	1.507125	0.000368
5904	1.507026	0.000368
7822	1.506606	0.000368
7138	1.507088	0.000368
9433	1.507505	0.000368
9943	1.506045	0.000368
7269	1.507193	0.000368
9853	1.507271	0.000368
7279	1.506964	0.000368
8654	1.506994	0.000368
8199	1.507057	0.000368
5313	1.507448	0.000368
9385	1.506740	0.000368
9648	1.507148	0.000368
8996	1.506815	0.000368
5895	1.507460	0.000368
8699	1.506643	0.000368
5412	1.506759	0.000368
8560	1.507157	0.000368
6437	1.507232	0.000368
6275	1.507906	0.000368
9588	1.507457	0.000368
9157	1.506877	0.000368
5198	1.507205	0.000368
6070	1.507062	0.000368
9010	1.506939	0.000368
9705	1.506920	0.000368
5360	1.506936	0.000368
6461	1.507174	0.000368
9276	1.507383	0.000368
5154	1.507021	0.000368
7295	1.506889	0.000368
9258	1.506825	0.000368
8402	1.506934	0.000368
5909	1.506766	0.000368
7917	1.506242	0.000368
8067	1.507473	0.000368
5723	1.507140	0.000368
5614	1.507236	0.000368
8921	1.507325	0.000368
9654	1.507022	0.000368
8483	1.506910	0.000368
5088	1.507450	0.000368
8762	1.507207	0.000368
8496	1.506916	0.000368
8761	1.506966	0.000368
7101	1.506795	0.000368
7459	1.507014	0.000368
7145	1.506662	0.000368
8360	1.506789	0.000368
5427	1.507638	0.000368
7470	1.506762	0.000368
7149	1.506846	0.000368
5378	1.507204	0.000368
6557	1.507518	0.000368
6422	1.507733	0.000368
7659	1.507009	0.000368
8991	1.507096	0.000368
5189	1.507007	0.000368
8236	1.507903	0.000368
6655	1.506445	0.000368
8002	1.507568	0.000368
9262	1.507311	0.000368
8442	1.507737	0.000368
9319	1.507085	0.000368
7837	1.506812	0.000368
7862	1.506774	0.000368
5303	1.507416	0.000368
9501	1.506507	0.000368
5662	1.507055	0.000368
7583	1.507801	0.000368
8650	1.507095	0.000368
7379	1.506743	0.000368
8662	1.507008	0.000368
8861	1.506594	0.000368
7856	1.506641	0.000368
8100	1.507853	0.000368
5740	1.506477	0.000368
5745	1.507481	0.000368
5171	1.507685	0.000368
6508	1.507049	0.000368
9328	1.506187	0.000368
8961	1.507203	0.000368
9456	1.506460	0.000368
7289	1.506862	0.000368
8406	1.507222	0.000368
6341	1.507436	0.000368
6381	1.507751	0.000368
5356	1.507797	0.000368
6281	1.507260	0.000368
9984	1.506981	0.000368
8278	1.506923	0.000368
7741	1.507042	0.000368
6843	1.506937	0.000368
8881	1.507428	0.000368
9022	1.507136	0.000368
5842	1.506843	0.000368
5205	1.507307	0.000368
9722	1.506845	0.000368
9814	1.507433	0.000368
9877	1.506829	0.000368
7021	1.507746	0.000368
6981	1.506996	0.000368
9228	1.506441	0.000368
7256	1.506873	0.000368
6982	1.506655	0.000368
7787	1.507478	0.000368
8448	1.507162	0.000368
6604	1.506934	0.000368
5239	1.507338	0.000368
5755	1.507969	0.000368
6263	1.507681	0.000368
5508	1.507056	0.000368
8034	1.507135	0.000368
9521	1.507089	0.000368
8254	1.506348	0.000368
9639	1.507325	0.000368
9970	1.507146	0.000368
8637	1.507085	0.000368
7515	1.507229	0.000368
8963	1.507507	0.000368
5917	1.507670	0.000368
9393	1.506922	0.000368
8528	1.507050	0.000368
9979	1.506605	0.000368
5507	1.507267	0.000368
9001	1.507476	0.000368
5222	1.507639	0.000368
6185	1.507331	0.000368
9077	1.506775	0.000368
6591	1.507260	0.000368
9081	1.506779	0.000368
5660	1.506254	0.000368
8971	1.506838	0.000368
6185	1.506766	0.000368
8990	1.506870	0.000368
5474	1.506690	0.000368
9711	1.506640	0.000368
9650	1.507194	0.000368
9946	1.506963	0.000368
5084	1.507167	0.000368
6196	1.507273	0.000368
7800	1.507490	0.000368
6252	1.506827	0.000368
9494	1.507074	0.000368
7446	1.506665	0.000368
7210	1.506293	0.000368
5012	1.506901	0.000368
8275	1.506129	0.000368
9000	1.507563	0.000368
9804	1.506640	0.000368
6042	1.506576	0.000368
7616	1.507143	0.000368
5243	1.506677	0.000368
7160	1.507087	0.000368
5249	1.507227	0.000368
8385	1.507497	0.000368
8343	1.507283	0.000368
7237	1.507355	0.000368
6390	1.507015	0.000368
8705	1.506729	0.000368
7896	1.506708	0.000368
6178	1.506571	0.000368
6856	1.507186	0.000368
5482	1.507244	0.000368
5802	1.507526	0.000368
9262	1.506896	0.000368
6220	1.506832	0.000368
9085	1.506915	0.000368
9202	1.507359	0.000368
6499	1.507016	0.000368
9556	1.507483	0.000368
7378	1.506679	0.000368
6036	1.507114	0.000368
8462	1.506832	0.000368
9748	1.506699	0.000368
5670	1.506696	0.000368
9833	1.506408	0.000368
7296	1.507755	0.000368
9938	1.506430	0.000368
6102	1.507209	0.000368
6546	1.507199	0.000368
5534	1.507668	0.000368
8710	1.507802	0.000368
7993	1.506952	0.000368
6206	1.506900	0.000368
9495	1.506884	0.000368
8269	1.507502	0.000368
6088	1.506421	0.000368
8337	1.506761	0.000368
6106	1.506815	0.000368
5902	1.507466	0.000368
8633	1.506474	0.000368
5151	1.506912	0.000368
8521	1.507338	0.000368
8916	1.506915	0.000368
7435	1.506961	0.000368
9764	1.507323	0.000368
6865	1.507125	0.000368
5392	1.507166	0.000368
7424	1.506635	0.000368
9986	1.507094	0.000368
8369	1.506805	0.000368
9338	1.506451	0.000368
8117	1.506780	0.000368
5662	1.507216	0.000368
7009	1.506917	0.000368
5162	1.507180	0.000368
6505	1.507337	0.000368
9413	1.507037	0.000368
9332	1.506625	0.000368
7905	1.507426	0.000368
8002	1.507381	0.000368
5994	1.507139	0.000368
5504	1.507052	0.000368
8199	1.506048	0.000368
9123	1.507729	0.000368
9769	1.507189	0.000368
6969	1.507086	0.000368
7345	1.507546	0.000368
5636	1.507359	0.000368
8718	1.507091	0.000368
7046	1.506469	0.000368
8669	1.506585	0.000368
8102	1.507062	0.000368
5375	1.507470	0.000368
7736	1.506559	0.000368
9503	1.506626	0.000368
8728	1.507191	0.000368
5540	1.508022	0.000368
6741	1.507326	0.000368
9020	1.507222	0.000368
7426	1.507225	0.000368
5103	1.507409	0.000368
9705	1.506748	0.000368
6202	1.507562	0.000368
8395	1.506210	0.000368
8404	1.507346	0.000368
7005	1.507470	0.000368
6036	1.506765	0.000368
6875	1.506801	0.000368
7364	1.507507	0.000368
9565	1.507275	0.000368
6071	1.507044	0.000368
7969	1.507072	0.000368
7966	1.506411	0.000368
9135	1.507228	0.000368
6463	1.506777	0.000368
6858	1.507043	0.000368
8173	1.507005	0.000368
8757	1.506474	0.000368
7562	1.507649	0.000368
6621	1.507086	0.000368
9636	1.506780	0.000368
5307	1.507446	0.000368
7968	1.507710	0.000368
8616	1.506620	0.000368
6891	1.507360	0.000368
6617	1.506980	0.000368
8366	1.506931	0.000368
8242	1.506986	0.000368
6180	1.506934	0.000368
7094	1.507244	0.000368
6310	1.507084	0.000368
7144	1.507440	0.000368
8159	1.506477	0.000368
6866	1.506944	0.000368
9409	1.506717	0.000368
9428	1.506912	0.000368
5725	1.507487	0.000368
5427	1.506850	0.000368
8607	1.507324	0.000368
6735	1.507180	0.000368
7562	1.507101	0.000368
6712	1.506644	0.000368
9239	1.506457	0.000368
7445	1.507607	0.000368
5173	1.506885	0.000368
9028	1.507113	0.000368
9958	1.506598	0.000368
5095	1.506810	0.000368
8244	1.506879	0.000368
7244	1.506889	0.000368
8849	1.506894	0.000368
7928	1.506689	0.000368
5385	1.507418	0.000368
6656	1.507136	0.000368
9987	1.506778	0.000368
8570	1.506919	0.000368
8658	1.507658	0.000368
5444	1.507182	0.000368
7465	1.507305	0.000368
7114	1.507502	0.000368
8824	1.507126	0.000368
8641	1.507389	0.000368
7031	1.507041	0.000368
7222	1.506511	0.000368
5639	1.507075	0.000368
8714	1.507530	0.000368
5347	1.507476	0.000368
9578	1.507482	0.000368
7947	1.507876	0.000368
5249	1.507098	0.000368
6693	1.506951	0.000368
5055	1.506921	0.000368
8192	1.507169	0.000368
9636	1.506326	0.000368
8962	1.506591	0.000368
6154	1.507726	0.000368
9838	1.507117	0.000368
8186	1.506998	0.000368
8335	1.507165	0.000368
9621	1.506876	0.000368
5993	1.507073	0.000368
8811	1.506739	0.000368
9639	1.507170	0.000368
7157	1.507366	0.000368
9939	1.507395	0.000368
8351	1.506440	0.000368
7812	1.506902	0.000368
5946	1.506813	0.000368
6424	1.507210	0.000368
5594	1.507078	0.000368
8638	1.506968	0.000368
5276	1.507105	0.000368
5500	1.507107	0.000368
9997	1.506563	0.000368
8011	1.506828	0.000368
7935	1.507632	0.000368
5188	1.506712	0.000368
7038	1.507084	0.000368
8822	1.506439	0.000368
8915	1.507165	0.000368
8366	1.507196	0.000368
9099	1.506733	0.000368
6479	1.507243	0.000368
9808	1.507107	0.000368
6940	1.507719	0.000368
7305	1.507088	0.000368
6474	1.507222	0.000368
8853	1.506345	0.000368
7093	1.506337	0.000368
5393	1.507837	0.000368
9188	1.506775	0.000368
8285	1.506690	0.000368
9572	1.507141	0.000368
9866	1.506961	0.000368
6205	1.507194	0.000368
9346	1.507591	0.000368
6844	1.506853	0.000368
6588	1.507585	0.000368
5010	1.507216	0.000368
7394	1.507017	0.000368
8608	1.507310	0.000368
6002	1.507123	0.000368
5591	1.506144	0.000368
7352	1.506847	0.000368
9787	1.507481	0.000368
7337	1.507123	0.000368
5987	1.506217	0.000368
5765	1.508095	0.000368
6209	1.507434	0.000368
8299	1.507126	0.000368
8454	1.507758	0.000368
9331	1.506980	0.000368
7496	1.507370	0.000368
9750	1.506843	0.000368
9900	1.506798	0.000368
6278	1.507682	0.000368
6775	1.507380	0.000368
9800	1.507271	0.000368
5513	1.506695	0.000368
7643	1.507663	0.000368
8469	1.506991	0.000368
6354	1.506367	0.000368
7302	1.507779	0.000368
9697	1.508099	0.000368
6105	1.507348	0.000368
5611	1.507671	0.000368
8835	1.507105	0.000368
5498	1.507265	0.000368
9910	1.507298	0.000368
7594	1.506221	0.000368
9312	1.506928	0.000368
5266	1.507149	0.000368
5149	1.507255	0.000368
8890	1.506949	0.000368
9236	1.506875	0.000368
7157	1.506801	0.000368
6353	1.507399	0.000368
7798	1.507435	0.000368
5899	1.506923	0.000368
6447	1.507361	0.000368
7847	1.506605	0.000368
6872	1.507487	0.000368
7409	1.506848	0.000368
5272	1.507100	0.000368
8041	1.507157	0.000368
9379	1.507219	0.000368
5228	1.507756	0.000368
9737	1.507529	0.000368
8902	1.506433	0.000368
6600	1.507082	0.000368
9947	1.506988	0.000368
5050	1.506993	0.000368
7253	1.507229	0.000368
6164	1.507243	0.000368
6561	1.507425	0.000368
8086	1.506104	0.000368
8370	1.506693	0.000368
9185	1.507168	0.000368
7891	1.507335	0.000368
8541	1.506773	0.000368
9783	1.506842	0.000368
6600	1.506977	0.000368
9669	1.507172	0.000368
5200	1.507420	0.000368
5869	1.507657	0.000368
9619	1.507226	0.000368
9710	1.506857	0.000368
8568	1.507934	0.000368
6264	1.507511	0.000368
7105	1.507460	0.000368
5948	1.506727	0.000368
5041	1.507627	0.000368
6751	1.506524	0.000368
6824	1.507164	0.000368
8630	1.507133	0.000368
9590	1.507159	0.000368
5739	1.506784	0.000368
7773	1.507078	0.000368
8749	1.506735	0.000368
9646	1.506923	0.000368
7222	1.506553	0.000368
5503	1.507361	0.000368
7420	1.506928	0.000368
8820	1.506992	0.000368
6381	1.508041	0.000368
5912	1.507415	0.000368
8907	1.507072	0.000368
9544	1.506723	0.000368
5414	1.507104	0.000368
7740	1.507034	0.000368
5765	1.506708	0.000368
9363	1.506738	0.000368
7941	1.507061	0.000368
6845	1.506852	0.000368
5139	1.507098	0.000368
8966	1.506549	0.000368
6366	1.507040	0.000368
7367	1.507143	0.000368
8404	1.507046	0.000368
5315	1.507886	0.000368
5355	1.507346	0.000368
8513	1.507606	0.000368
9444	1.507550	0.000368
8929	1.507879	0.000368
5855	1.506654	0.000368
5257	1.506564	0.000368
5724	1.506690	0.000368
7659	1.507216	0.000368
5666	1.507538	0.000368
5660	1.507651	0.000368
9989	1.506837	0.000368
5673	1.507270	0.000368
9091	1.506511	0.000368
6663	1.507202	0.000368
5149	1.506742	0.000368
8176	1.506832	0.000368
9885	1.507333	0.000368
9630	1.507120	0.000368
8713	1.507247	0.000368
8700	1.506309	0.000368
8070	1.507163	0.000368
5501	1.507600	0.000368
7278	1.507573	0.000368
9470	1.506667	0.000368
8605	1.507036	0.000368
6142	1.507137	0.000368
7196	1.507015	0.000368
8187	1.506784	0.000368
9870	1.507147	0.000368
5059	1.506933	0.000368
7585	1.507092	0.000368
7961	1.506765	0.000368
5333	1.507029	0.000368
6312	1.507559	0.000368
9882	1.506629	0.000368
7049	1.506780	0.000368
8288	1.506098	0.000368
5375	1.507505	0.000368
6861	1.506808	0.000368
6318	1.507924	0.000368
8701	1.507114	0.000368
7364	1.507467	0.000368
9441	1.506796	0.000368
6809	1.507086	0.000368
6684	1.506906	0.000368
8272	1.507339	0.000368
7523	1.506927	0.000368
9619	1.506984	0.000368
6932	1.507249	0.000368
9323	1.506580	0.000368
8827	1.507152	0.000368
6932	1.506782	0.000368
8883	1.506760	0.000368
6267	1.506576	0.000368
9767	1.506992	0.000368
9954	1.507432	0.000368
7820	1.506758	0.000368
9094	1.506954	0.000368
7752	1.507128	0.000368
8769	1.506736	0.000368
7058	1.507213	0.000368
9259	1.507372	0.000368
5423	1.507571	0.000368
9923	1.506436	0.000368
7260	1.507082	0.000368
8728	1.506910	0.000368
7127	1.506754	0.000368
6919	1.506586	0.000368
6739	1.507509	0.000368
9736	1.506953	0.000368
6911	1.507609	0.000368
9379	1.507080	0.000368
7027	1.506725	0.000368
5805	1.507487	0.000368
6412	1.507159	0.000368
5364	1.506448	0.000368
9838	1.507146	0.000368
5508	1.507444	0.000368
6887	1.507252	0.000368
8893	1.507235	0.000368
8113	1.506729	0.000368
6210	1.506846	0.000368
5619	1.506860	0.000368
9932	1.507169	0.000368
8715	1.507297	0.000368
8125	1.507031	0.000368
7484	1.507221	0.000368
5462	1.506660	0.000368
7727	1.507500	0.000368
6627	1.507447	0.000368
6886	1.507056	0.000368
8639	1.507222	0.000368
6253	1.506742	0.000368
9588	1.506520	0.000368
6913	1.506513	0.000368
5863	1.507329	0.000368
6257	1.507255	0.000368
7613	1.506790	0.000368
7700	1.507408	0.000368
6313	1.507498	0.000368
5944	1.507391	0.000368
5405	1.506589	0.000368
6565	1.507640	0.000368
9628	1.506487	0.000368
8566	1.506970	0.000368
9664	1.507694	0.000368
8520	1.507168	0.000368
9177	1.506952	0.000368
8314	1.507293	0.000368
9436	1.507161	0.000368
6140	1.507153	0.000368
6185	1.507139	0.000368
5784	1.507372	0.000368
6433	1.506783	0.000368
8001	1.506537	0.000368
8296	1.507029	0.000368
7501	1.506676	0.000368
7879	1.507131	0.000368
7076	1.506887	0.000368
9401	1.506915	0.000368
5852	1.507256	0.000368
6521	1.507635	0.000368
