threshold	A	u(A)
100	1.550740	0.004796
150	1.527840	0.004772
200	1.532740	0.004777
250	1.524820	0.004769
300	1.521100	0.004765
350	1.515640	0.004760
400	1.520720	0.004765
450	1.509040	0.004753
500	1.506320	0.004750
550	1.513900	0.004758
600	1.511020	0.004755
650	1.510400	0.004754
700	1.507720	0.004752
750	1.507720	0.004752
800	1.518000	0.004762
850	1.513320	0.004757
900	1.510080	0.004754
950	1.513520	0.004758
1000	1.510720	0.004755
