threshold	A	u(A)
8528	1.507011	0.000368
6381	1.507140	0.000368
9526	1.507105	0.000368
5315	1.506811	0.000368
5791	1.507573	0.000368
7836	1.506825	0.000368
5539	1.507536	0.000368
9808	1.506998	0.000368
6738	1.506926	0.000368
8825	1.506583	0.000368
9108	1.507308	0.000368
6156	1.507321	0.000368
6984	1.507147	0.000368
9793	1.507309	0.000368
8243	1.507175	0.000368
8192	1.506295	0.000368
5912	1.506763	0.000368
5360	1.506949	0.000368
8629	1.507470	0.000368
8132	1.506585	0.000368
9177	1.507115	0.000368
9656	1.507108	0.000368
9495	1.507737	0.000368
8599	1.507240	0.000368
9688	1.507563	0.000368
9233	1.506799	0.000368
7753	1.506944	0.000368
9172	1.507300	0.000368
7430	1.507316	0.000368
6828	1.506688	0.000368
8030	1.506491	0.000368
8972	1.507395	0.000368
8747	1.507178	0.000368
5199	1.506892	0.000368
6452	1.506978	0.000368
5451	1.507578	0.000368
9954	1.506506	0.000368
8073	1.507112	0.000368
5316	1.507083	0.000368
7467	1.507753	0.000368
9425	1.506687	0.000368
5761	1.507417	0.000368
9863	1.506676	0.000368
8991	1.507235	0.000368
8204	1.507123	0.000368
6778	1.506851	0.000368
9029	1.506948	0.000368
9831	1.506666	0.000368
8721	1.507021	0.000368
7357	1.507568	0.000368
8187	1.506746	0.000368
8226	1.506527	0.000368
7166	1.506809	0.000368
8534	1.507323	0.000368
8769	1.507515	0.000368
5816	1.507637	0.000368
7984	1.506512	0.000368
8353	1.506619	0.000368
8650	1.506552	0.000368
9121	1.506796	0.000368
8959	1.507372	0.000368
5082	1.506959	0.000368
6601	1.507498	0.000368
9962	1.507070	0.000368
9474	1.506877	0.000368
6172	1.507305	0.000368
6162	1.507267	0.000368
7478	1.506744	0.000368
