threshold	A	u(A)
8541	1.506388	0.000368
9948	1.507087	0.000368
8363	1.506561	0.000368
9622	1.506466	0.000368
9113	1.506554	0.000368
6740	1.507014	0.000368
9369	1.507083	0.000368
8256	1.506533	0.000368
7133	1.507464	0.000368
9162	1.505937	0.000368
6217	1.507553	0.000368
7352	1.507301	0.000368
7998	1.506496	0.000368
8554	1.506897	0.000368
8625	1.507258	0.000368
5406	1.507574	0.000368
5287	1.506987	0.000368
9155	1.507731	0.000368
6667	1.507263	0.000368
6994	1.506988	0.000368
9868	1.507145	0.000368
5917	1.507200	0.000368
9140	1.506474	0.000368
7349	1.507087	0.000368
6925	1.507083	0.000368
6111	1.506900	0.000368
7709	1.507424	0.000368
8424	1.506675	0.000368
6631	1.506609	0.000368
9109	1.506722	0.000368
5386	1.507453	0.000368
9247	1.506535	0.000368
8771	1.506989	0.000368
7425	1.506502	0.000368
8272	1.506448	0.000368
9570	1.506725	0.000368
5916	1.507434	0.000368
5969	1.506755	0.000368
9202	1.507154	0.000368
7676	1.506866	0.000368
9348	1.506634	0.000368
9384	1.507295	0.000368
7956	1.506283	0.000368
8858	1.507104	0.000368
9652	1.506432	0.000368
7894	1.507113	0.000368
5074	1.507585	0.000368
9010	1.506785	0.000368
5194	1.507003	0.000368
7105	1.507917	0.000368
5708	1.506099	0.000368
6199	1.506942	0.000368
5783	1.506947	0.000368
5178	1.507770	0.000368
8142	1.507230	0.000368
8139	1.506954	0.000368
7496	1.506629	0.000368
6629	1.507555	0.000368
9484	1.506561	0.000368
9377	1.506825	0.000368
7990	1.507343	0.000368
6017	1.506791	0.000368
6825	1.506634	0.000368
9545	1.506670	0.000368
5940	1.506937	0.000368
5038	1.507336	0.000368
7027	1.506766	0.000368
9820	1.506376	0.000368
9446	1.506644	0.000368
7658	1.507093	0.000368
7874	1.507208	0.000368
5605	1.507311	0.000368
5925	1.507287	0.000368
6953	1.507352	0.000368
6876	1.507814	0.000368
7589	1.507380	0.000368
8277	1.507158	0.000368
8086	1.506878	0.000368
5221	1.507037	0.000368
8344	1.506823	0.000368
8584	1.507284	0.000368
7083	1.506686	0.000368
7777	1.507147	0.000368
6018	1.507477	0.000368
5618	1.507740	0.000368
8017	1.507248	0.000368
7031	1.506495	0.000368
7951	1.507434	0.000368
8614	1.506805	0.000368
5305	1.506480	0.000368
5993	1.507299	0.000368
9190	1.506617	0.000368
7028	1.506525	0.000368
9481	1.506878	0.000368
5706	1.506676	0.000368
6942	1.506741	0.000368
6311	1.506861	0.000368
7467	1.506959	0.000368
9199	1.507748	0.000368
8415	1.507719	0.000368
7322	1.507206	0.000368
7486	1.506532	0.000368
6490	1.506442	0.000368
7545	1.506846	0.000368
8546	1.507194	0.000368
7807	1.507508	0.000368
5214	1.507432	0.000368
5651	1.507827	0.000368
5110	1.507296	0.000368
7887	1.506799	0.000368
5975	1.507176	0.000368
9831	1.507343	0.000368
9813	1.507086	0.000368
8225	1.506961	0.000368
7960	1.507799	0.000368
6358	1.507350	0.000368
7664	1.506966	0.000368
7664	1.506852	0.000368
9119	1.506554	0.000368
9124	1.507253	0.000368
7250	1.506056	0.000368
9997	1.506431	0.000368
6823	1.507044	0.000368
5431	1.506989	0.000368
8169	1.506493	0.000368
6722	1.506960	0.000368
8878	1.507106	0.000368
6308	1.507413	0.000368
8796	1.506945	0.000368
5508	1.506946	0.000368
9946	1.506816	0.000368
9706	1.507209	0.000368
8323	1.507017	0.000368
8718	1.506918	0.000368
8133	1.507761	0.000368
7955	1.507477	0.000368
5966	1.507455	0.000368
7325	1.507500	0.000368
5478	1.506948	0.000368
6406	1.507019	0.000368
5018	1.506394	0.000368
6295	1.507354	0.000368
9098	1.507165	0.000368
7632	1.506813	0.000368
6268	1.506610	0.000368
7999	1.508078	0.000368
7787	1.507260	0.000368
5669	1.507545	0.000368
7749	1.507040	0.000368
6180	1.507460	0.000368
9986	1.507256	0.000368
8071	1.506895	0.000368
5225	1.507753	0.000368
6830	1.506547	0.000368
9300	1.507108	0.000368
7168	1.507118	0.000368
9227	1.507179	0.000368
9051	1.506991	0.000368
6568	1.507134	0.000368
5587	1.506969	0.000368
9244	1.507173	0.000368
6435	1.507211	0.000368
9651	1.506840	0.000368
8865	1.506678	0.000368
8303	1.507095	0.000368
8410	1.507320	0.000368
9725	1.507097	0.000368
9974	1.507252	0.000368
8612	1.507108	0.000368
6031	1.507911	0.000368
9277	1.506681	0.000368
9411	1.506972	0.000368
7713	1.507354	0.000368
7277	1.506906	0.000368
9184	1.506717	0.000368
8549	1.507057	0.000368
5511	1.507249	0.000368
8355	1.507430	0.000368
7686	1.507074	0.000368
6805	1.506613	0.000368
5455	1.506611	0.000368
6811	1.507026	0.000368
5086	1.507373	0.000368
7485	1.507047	0.000368
6377	1.506890	0.000368
9654	1.506824	0.000368
5652	1.507543	0.000368
8459	1.506972	0.000368
8780	1.507200	0.000368
6371	1.506518	0.000368
6373	1.506556	0.000368
8187	1.507329	0.000368
8166	1.507250	0.000368
7589	1.507064	0.000368
7617	1.506968	0.000368
7507	1.507018	0.000368
5994	1.506823	0.000368
7224	1.506669	0.000368
5091	1.506880	0.000368
6349	1.506425	0.000368
8161	1.506594	0.000368
8073	1.507155	0.000368
5281	1.507262	0.000368
6961	1.507096	0.000368
8367	1.506887	0.000368
5300	1.507320	0.000368
6966	1.506733	0.000368
6041	1.507234	0.000368
5339	1.507348	0.000368
5906	1.507178	0.000368
8546	1.506637	0.000368
5240	1.507081	0.000368
8699	1.506653	0.000368
9153	1.507094	0.000368
9495	1.507017	0.000368
5967	1.507909	0.000368
5907	1.507334	0.000368
6866	1.507004	0.000368
9327	1.507363	0.000368
8930	1.507460	0.000368
5451	1.507225	0.000368
9946	1.507061	0.000368
9134	1.506907	0.000368
8163	1.506817	0.000368
7787	1.506948	0.000368
8526	1.507106	0.000368
9437	1.507016	0.000368
7882	1.507264	0.000368
5567	1.507167	0.000368
9137	1.507085	0.000368
7297	1.506537	0.000368
8496	1.506778	0.000368
8912	1.506839	0.000368
5523	1.506978	0.000368
5586	1.507938	0.000368
6264	1.506624	0.000368
5470	1.507164	0.000368
6074	1.507471	0.000368
5975	1.506984	0.000368
9654	1.507579	0.000368
5995	1.506698	0.000368
8228	1.506846	0.000368
5750	1.507248	0.000368
5593	1.506837	0.000368
6859	1.507624	0.000368
8440	1.507296	0.000368
6747	1.507111	0.000368
7567	1.506657	0.000368
9678	1.507250	0.000368
9369	1.507175	0.000368
8341	1.506335	0.000368
5926	1.507354	0.000368
5598	1.507480	0.000368
6108	1.507173	0.000368
9893	1.506366	0.000368
9440	1.506552	0.000368
7554	1.506669	0.000368
7856	1.507930	0.000368
9508	1.506673	0.000368
9727	1.506497	0.000368
7418	1.507121	0.000368
6860	1.506721	0.000368
6597	1.506978	0.000368
6364	1.506841	0.000368
8041	1.506417	0.000368
6008	1.507294	0.000368
6913	1.506978	0.000368
9251	1.506881	0.000368
7492	1.507139	0.000368
5784	1.507067	0.000368
5622	1.507068	0.000368
8110	1.507495	0.000368
9169	1.506839	0.000368
8306	1.506638	0.000368
6026	1.507597	0.000368
