threshold	A	u(A)
9289	1.506411	0.000368
6629	1.507067	0.000368
5881	1.507115	0.000368
8885	1.506490	0.000368
8857	1.506961	0.000368
5604	1.506727	0.000368
5272	1.507052	0.000368
8465	1.507153	0.000368
9759	1.506919	0.000368
7319	1.506872	0.000368
5570	1.506316	0.000368
5957	1.506791	0.000368
7846	1.507293	0.000368
8105	1.507165	0.000368
7039	1.507442	0.000368
9400	1.506983	0.000368
7241	1.506516	0.000368
6735	1.507563	0.000368
7003	1.506640	0.000368
8365	1.506372	0.000368
7213	1.507203	0.000368
5785	1.507111	0.000368
8700	1.506897	0.000368
8636	1.507497	0.000368
9008	1.507068	0.000368
7535	1.506947	0.000368
9108	1.506675	0.000368
5526	1.507450	0.000368
6100	1.507033	0.000368
9331	1.506760	0.000368
9538	1.506425	0.000368
9146	1.507474	0.000368
6067	1.506755	0.000368
5797	1.507367	0.000368
6628	1.506607	0.000368
9299	1.506587	0.000368
8618	1.506731	0.000368
7418	1.507388	0.000368
9454	1.506417	0.000368
7807	1.506867	0.000368
9363	1.507482	0.000368
9877	1.506994	0.000368
6739	1.507271	0.000368
9855	1.506737	0.000368
7142	1.506466	0.000368
6284	1.507617	0.000368
5450	1.507392	0.000368
6768	1.507030	0.000368
6663	1.507227	0.000368
8818	1.506337	0.000368
8552	1.506614	0.000368
6691	1.507443	0.000368
5624	1.507385	0.000368
7919	1.506765	0.000368
7302	1.507194	0.000368
9240	1.506957	0.000368
5617	1.507990	0.000368
6514	1.506792	0.000368
6869	1.507026	0.000368
7107	1.507289	0.000368
8825	1.506904	0.000368
5851	1.508010	0.000368
6973	1.507047	0.000368
5929	1.507413	0.000368
6049	1.506899	0.000368
9418	1.506728	0.000368
5487	1.507103	0.000368
5688	1.506741	0.000368
5237	1.507129	0.000368
6271	1.506951	0.000368
6734	1.507005	0.000368
8722	1.507352	0.000368
7848	1.507059	0.000368
6696	1.506455	0.000368
7888	1.507133	0.000368
7126	1.507232	0.000368
8962	1.506330	0.000368
9708	1.507453	0.000368
6855	1.507011	0.000368
8944	1.506707	0.000368
5417	1.506800	0.000368
8018	1.507450	0.000368
9133	1.506754	0.000368
8821	1.506259	0.000368
9447	1.506354	0.000368
9058	1.507358	0.000368
5153	1.507148	0.000368
8462	1.507480	0.000368
6231	1.507038	0.000368
7490	1.507407	0.000368
7130	1.506945	0.000368
8594	1.507248	0.000368
7842	1.507188	0.000368
5095	1.507544	0.000368
8902	1.506420	0.000368
8448	1.507136	0.000368
9300	1.506874	0.000368
8008	1.506944	0.000368
7468	1.507235	0.000368
8135	1.506622	0.000368
7588	1.506798	0.000368
8976	1.506789	0.000368
8222	1.507195	0.000368
8015	1.506529	0.000368
9635	1.506721	0.000368
8980	1.506314	0.000368
5847	1.507172	0.000368
5564	1.507277	0.000368
8331	1.506973	0.000368
6441	1.507356	0.000368
5099	1.507617	0.000368
7851	1.506482	0.000368
8545	1.507080	0.000368
9726	1.506449	0.000368
6165	1.506850	0.000368
6457	1.506941	0.000368
9924	1.507235	0.000368
7611	1.506681	0.000368
6016	1.507019	0.000368
6822	1.506873	0.000368
8132	1.506873	0.000368
8447	1.507453	0.000368
7489	1.506899	0.000368
5394	1.507518	0.000368
9343	1.506948	0.000368
9877	1.506708	0.000368
8594	1.506333	0.000368
8374	1.507264	0.000368
7447	1.507587	0.000368
8651	1.506987	0.000368
5529	1.507439	0.000368
9707	1.507307	0.000368
8687	1.506838	0.000368
9485	1.506680	0.000368
6179	1.506626	0.000368
9965	1.506574	0.000368
6422	1.507132	0.000368
9861	1.507327	0.000368
7830	1.506423	0.000368
8579	1.506147	0.000368
8017	1.507330	0.000368
8681	1.506779	0.000368
7913	1.506662	0.000368
6113	1.507001	0.000368
5921	1.506728	0.000368
7045	1.506666	0.000368
7237	1.507177	0.000368
8709	1.507199	0.000368
5313	1.507740	0.000368
7008	1.507080	0.000368
6258	1.507182	0.000368
7039	1.507073	0.000368
5645	1.507014	0.000368
5184	1.507766	0.000368
8987	1.506887	0.000368
6076	1.506775	0.000368
6618	1.507336	0.000368
6994	1.507079	0.000368
7534	1.507359	0.000368
9080	1.507357	0.000368
9061	1.506789	0.000368
6112	1.507080	0.000368
8933	1.506989	0.000368
5564	1.506640	0.000368
5779	1.506494	0.000368
5979	1.507461	0.000368
9914	1.506873	0.000368
5435	1.507312	0.000368
6660	1.506970	0.000368
6320	1.507090	0.000368
7821	1.507058	0.000368
6788	1.506786	0.000368
5159	1.506966	0.000368
9736	1.507014	0.000368
5859	1.507637	0.000368
8942	1.506724	0.000368
8178	1.506871	0.000368
6752	1.506630	0.000368
8045	1.506455	0.000368
8254	1.507216	0.000368
6777	1.507627	0.000368
5496	1.507601	0.000368
6154	1.507357	0.000368
