threshold	A	u(A)
1000	1.508770	0.000823
1500	1.509192	0.000823
2000	1.508899	0.000823
2500	1.507242	0.000823
3000	1.506991	0.000823
3500	1.507012	0.000823
4000	1.508608	0.000823
4500	1.506746	0.000823
5000	1.507414	0.000823
5500	1.508071	0.000823
6000	1.506772	0.000823
6500	1.504873	0.000822
7000	1.507307	0.000823
7500	1.507644	0.000823
8000	1.507948	0.000823
8500	1.506622	0.000823
9000	1.506832	0.000823
9500	1.506125	0.000823
10000	1.506919	0.000823
